date,hospital,ed_trolleys,ward_trolleys,total_trolleys,total_color,surge,delayed,delayed_color,gt_24hrs,gt_75_24hrs
11/01/2026,Naas General Hospital,9.0,0.0,9.0,green,12.0,9,red,3.0,
11/01/2026,St. James's Hospital,6.0,0.0,6.0,green,18.0,37,red,,
11/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
11/01/2026,Tallaght University Hospital,11.0,0.0,11.0,green,28.0,12,none,,
11/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
11/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
11/01/2026,St Luke's General Hospital Kilkenny,4.0,0.0,4.0,green,28.0,13,red,,
11/01/2026,St. Michael's Hospital,,,,none,,6,red,,
11/01/2026,St. Vincent's University Hospital,19.0,4.0,23.0,red,45.0,13,none,2.0,
11/01/2026,Tipperary University Hospital,9.0,0.0,9.0,green,37.0,7,none,5.0,
11/01/2026,UH Waterford,0.0,0.0,0.0,green,24.0,19,none,,
11/01/2026,Wexford General Hospital,17.0,6.0,23.0,red,34.0,5,none,4.0,
11/01/2026,Bantry General Hospital,,,,none,,10,red,,
11/01/2026,Cork University Hospital,21.0,18.0,39.0,red,42.0,30,red,5.0,
11/01/2026,Mallow General Hospital,,,,none,,6,red,,
11/01/2026,Mercy University Hospital,17.0,6.0,23.0,red,25.0,14,red,5.0,
11/01/2026,South Infirmary Victoria University Hospital,,,,none,,3,none,,
11/01/2026,UH Kerry,20.0,9.0,29.0,red,19.0,30,red,11.0,4.0
11/01/2026,Ennis Hospital,,,,none,,3,red,,
11/01/2026,Nenagh Hospital,,,,none,,2,none,,
11/01/2026,St. John's Hospital Limerick,,,,none,,5,red,,
11/01/2026,UH Limerick,19.0,35.0,54.0,red,40.0,12,none,22.0,1.0
11/01/2026,Galway University Hospital,12.0,14.0,26.0,red,29.0,35,red,12.0,
11/01/2026,Letterkenny University Hospital,20.0,9.0,29.0,red,28.0,28,red,9.0,
11/01/2026,Mayo University Hospital,7.0,15.0,22.0,red,15.0,14,red,16.0,
11/01/2026,Portiuncula University Hospital,9.0,0.0,9.0,amber,14.0,12,red,5.0,
11/01/2026,Roscommon University Hospital,,,,none,,10,red,,
11/01/2026,Sligo University Hospital,11.0,5.0,16.0,red,22.0,26,red,1.0,
12/01/2026,National Total,358.0,165.0,523.0,red,821.0,421,red,152.0,28.0
12/01/2026,Beaumont Hospital,14.0,0.0,14.0,green,42.0,8,none,1.0,
12/01/2026,Cavan General Hospital,13.0,0.0,13.0,red,13.0,2,none,,
12/01/2026,Connolly Hospital,8.0,0.0,8.0,green,11.0,6,none,,
12/01/2026,Louth County Hospital,,,,none,,0,none,,
12/01/2026,Mater Misericordiae University Hospital,14.0,0.0,14.0,green,44.0,9,none,1.0,
12/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
12/01/2026,Our Lady of Lourdes Hospital,13.0,0.0,13.0,green,48.0,3,none,,
12/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,27.0,1,none,,
12/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
12/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
12/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
12/01/2026,MRH Mullingar,1.0,0.0,1.0,green,20.0,2,none,,
12/01/2026,MRH Portlaoise,5.0,0.0,5.0,green,9.0,5,none,,
12/01/2026,MRH Tullamore,0.0,0.0,0.0,green,41.0,10,red,,
12/01/2026,Naas General Hospital,6.0,2.0,8.0,green,23.0,9,red,3.0,3.0
12/01/2026,St. James's Hospital,29.0,0.0,29.0,red,23.0,37,red,2.0,
12/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
12/01/2026,Tallaght University Hospital,14.0,0.0,14.0,green,31.0,12,none,1.0,1.0
12/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
12/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
12/01/2026,St Luke's General Hospital Kilkenny,6.0,0.0,6.0,green,43.0,13,red,,
12/01/2026,St. Michael's Hospital,,,,none,,6,red,,
12/01/2026,St. Vincent's University Hospital,34.0,15.0,49.0,red,45.0,13,none,7.0,2.0
12/01/2026,Tipperary University Hospital,9.0,0.0,9.0,green,42.0,7,none,8.0,
12/01/2026,UH Waterford,0.0,0.0,0.0,green,22.0,19,none,,
12/01/2026,Wexford General Hospital,20.0,6.0,26.0,red,40.0,5,none,5.0,
12/01/2026,Bantry General Hospital,,,,none,,10,red,,
12/01/2026,Cork University Hospital,26.0,19.0,45.0,red,42.0,30,red,8.0,4.0
12/01/2026,Mallow General Hospital,,,,none,,6,red,,
12/01/2026,Mercy University Hospital,24.0,9.0,33.0,red,25.0,15,red,14.0,7.0
12/01/2026,South Infirmary Victoria University Hospital,,,,none,,3,none,,
12/01/2026,UH Kerry,18.0,15.0,33.0,red,23.0,27,red,15.0,6.0
12/01/2026,Ennis Hospital,,,,none,,3,red,,
12/01/2026,Nenagh Hospital,,,,none,,2,none,,
12/01/2026,St. John's Hospital Limerick,,,,none,,5,red,,
12/01/2026,UH Limerick,32.0,45.0,77.0,red,44.0,12,none,38.0,5.0
12/01/2026,Galway University Hospital,23.0,20.0,43.0,red,62.0,35,red,15.0,
12/01/2026,Letterkenny University Hospital,15.0,9.0,24.0,red,30.0,28,red,7.0,
12/01/2026,Mayo University Hospital,15.0,17.0,32.0,red,24.0,14,red,19.0,
12/01/2026,Portiuncula University Hospital,7.0,0.0,7.0,amber,15.0,12,red,3.0,
12/01/2026,Roscommon University Hospital,,,,none,,10,red,,
12/01/2026,Sligo University Hospital,12.0,8.0,20.0,red,32.0,26,red,5.0,
13/01/2026,National Total,342.0,189.0,531.0,red,803.0,447,red,114.0,16.0
13/01/2026,Beaumont Hospital,14.0,0.0,14.0,green,31.0,9,none,,
13/01/2026,Cavan General Hospital,12.0,0.0,12.0,red,14.0,2,none,,
13/01/2026,Connolly Hospital,4.0,0.0,4.0,green,6.0,6,none,,
13/01/2026,Louth County Hospital,,,,none,,0,none,,
13/01/2026,Mater Misericordiae University Hospital,14.0,0.0,14.0,green,44.0,14,none,,
13/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
13/01/2026,Our Lady of Lourdes Hospital,13.0,0.0,13.0,green,50.0,4,none,,
13/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,16.0,1,none,,
13/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
13/01/2026,CHI at Tallaght,1.0,0.0,1.0,green,0.0,1,none,,
13/01/2026,CHI at Temple Street,2.0,0.0,2.0,green,0.0,0,none,,
13/01/2026,MRH Mullingar,8.0,0.0,8.0,green,24.0,3,none,,
13/01/2026,MRH Portlaoise,11.0,0.0,11.0,red,16.0,10,red,,
13/01/2026,MRH Tullamore,0.0,0.0,0.0,green,33.0,11,red,,
13/01/2026,Naas General Hospital,16.0,1.0,17.0,red,29.0,13,red,4.0,
13/01/2026,St. James's Hospital,14.0,0.0,14.0,green,27.0,37,red,1.0,
13/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
13/01/2026,Tallaght University Hospital,19.0,4.0,23.0,red,28.0,12,none,2.0,1.0
13/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
13/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
13/01/2026,St Luke's General Hospital Kilkenny,5.0,4.0,9.0,green,45.0,13,red,,
13/01/2026,St. Michael's Hospital,,,,none,,6,red,,
13/01/2026,St. Vincent's University Hospital,42.0,17.0,59.0,red,45.0,12,none,11.0,2.0
13/01/2026,Tipperary University Hospital,13.0,0.0,13.0,red,40.0,10,red,3.0,
13/01/2026,UH Waterford,0.0,0.0,0.0,green,31.0,25,red,,
13/01/2026,Wexford General Hospital,5.0,5.0,10.0,amber,40.0,5,none,2.0,
13/01/2026,Bantry General Hospital,,,,none,,10,red,,
13/01/2026,Cork University Hospital,32.0,27.0,59.0,red,42.0,27,red,10.0,1.0
13/01/2026,Mallow General Hospital,,,,none,,6,red,,
13/01/2026,Mercy University Hospital,21.0,8.0,29.0,red,25.0,14,red,10.0,5.0
13/01/2026,South Infirmary Victoria University Hospital,,,,none,,3,none,,
13/01/2026,UH Kerry,22.0,15.0,37.0,red,20.0,30,red,16.0,5.0
13/01/2026,Ennis Hospital,,,,none,,3,red,,
13/01/2026,Nenagh Hospital,,,,none,,2,none,,
13/01/2026,St. John's Hospital Limerick,,,,none,,5,red,,
13/01/2026,UH Limerick,21.0,58.0,79.0,red,44.0,12,none,22.0,1.0
13/01/2026,Galway University Hospital,14.0,15.0,29.0,red,52.0,38,red,8.0,
13/01/2026,Letterkenny University Hospital,9.0,7.0,16.0,red,30.0,30,red,5.0,
13/01/2026,Mayo University Hospital,7.0,18.0,25.0,red,23.0,16,red,14.0,1.0
13/01/2026,Portiuncula University Hospital,6.0,0.0,6.0,green,19.0,11,red,1.0,
13/01/2026,Roscommon University Hospital,,,,none,,8,red,,
13/01/2026,Sligo University Hospital,17.0,10.0,27.0,red,29.0,23,red,5.0,
14/01/2026,National Total,345.0,174.0,519.0,red,777.0,454,red,105.0,19.0
14/01/2026,Beaumont Hospital,14.0,0.0,14.0,green,26.0,7,none,,
14/01/2026,Cavan General Hospital,10.0,0.0,10.0,amber,12.0,2,none,,
14/01/2026,Connolly Hospital,1.0,0.0,1.0,green,10.0,7,none,,
14/01/2026,Louth County Hospital,,,,none,,0,none,,
14/01/2026,Mater Misericordiae University Hospital,20.0,0.0,20.0,red,45.0,16,none,,
14/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
14/01/2026,Our Lady of Lourdes Hospital,18.0,0.0,18.0,red,52.0,4,none,,
14/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,18.0,1,none,,
14/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
14/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
14/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
14/01/2026,MRH Mullingar,7.0,2.0,9.0,green,25.0,3,none,2.0,
14/01/2026,MRH Portlaoise,3.0,0.0,3.0,green,18.0,7,none,,
14/01/2026,MRH Tullamore,0.0,0.0,0.0,green,44.0,11,red,,
14/01/2026,Naas General Hospital,21.0,4.0,25.0,red,26.0,15,red,7.0,3.0
14/01/2026,St. James's Hospital,12.0,0.0,12.0,green,20.0,36,red,,
14/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
14/01/2026,Tallaght University Hospital,37.0,10.0,47.0,red,30.0,13,none,11.0,3.0
14/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
14/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
14/01/2026,St Luke's General Hospital Kilkenny,4.0,5.0,9.0,green,42.0,13,red,,
14/01/2026,St. Michael's Hospital,,,,none,,7,red,,
14/01/2026,St. Vincent's University Hospital,31.0,11.0,42.0,red,50.0,20,none,5.0,1.0
14/01/2026,Tipperary University Hospital,11.0,0.0,11.0,red,38.0,13,red,6.0,
14/01/2026,UH Waterford,0.0,0.0,0.0,green,23.0,23,red,,
14/01/2026,Wexford General Hospital,4.0,6.0,10.0,amber,33.0,5,none,1.0,
14/01/2026,Bantry General Hospital,,,,none,,10,red,,
14/01/2026,Cork University Hospital,47.0,25.0,72.0,red,42.0,25,red,8.0,2.0
14/01/2026,Mallow General Hospital,,,,none,,7,red,,
14/01/2026,Mercy University Hospital,29.0,9.0,38.0,red,25.0,15,red,13.0,2.0
14/01/2026,South Infirmary Victoria University Hospital,,,,none,,3,none,,
14/01/2026,UH Kerry,24.0,10.0,34.0,red,9.0,23,red,13.0,8.0
14/01/2026,Ennis Hospital,,,,none,,3,red,,
14/01/2026,Nenagh Hospital,,,,none,,3,none,,
14/01/2026,St. John's Hospital Limerick,,,,none,,5,red,,
14/01/2026,UH Limerick,2.0,46.0,48.0,red,48.0,12,none,15.0,
14/01/2026,Galway University Hospital,25.0,16.0,41.0,red,51.0,47,red,6.0,
14/01/2026,Letterkenny University Hospital,16.0,7.0,23.0,red,29.0,33,red,7.0,
14/01/2026,Mayo University Hospital,1.0,12.0,13.0,red,18.0,13,red,7.0,
14/01/2026,Portiuncula University Hospital,0.0,0.0,0.0,green,14.0,7,none,,
14/01/2026,Roscommon University Hospital,,,,none,,6,red,,
14/01/2026,Sligo University Hospital,8.0,11.0,19.0,red,29.0,23,red,4.0,
15/01/2026,National Total,273.0,142.0,415.0,red,727.0,442,red,93.0,5.0
15/01/2026,Beaumont Hospital,8.0,0.0,8.0,green,27.0,7,none,,
15/01/2026,Cavan General Hospital,9.0,0.0,9.0,green,12.0,2,none,,
15/01/2026,Connolly Hospital,0.0,0.0,0.0,green,0.0,7,none,,
15/01/2026,Louth County Hospital,,,,none,,0,none,,
15/01/2026,Mater Misericordiae University Hospital,14.0,0.0,14.0,green,47.0,16,none,,
15/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
15/01/2026,Our Lady of Lourdes Hospital,5.0,0.0,5.0,green,51.0,4,none,,
15/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,23.0,1,none,,
15/01/2026,CHI at Crumlin,2.0,0.0,2.0,green,0.0,1,none,,
15/01/2026,CHI at Tallaght,2.0,0.0,2.0,green,0.0,1,none,,
15/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
15/01/2026,MRH Mullingar,9.0,1.0,10.0,amber,25.0,3,none,,
15/01/2026,MRH Portlaoise,8.0,0.0,8.0,green,18.0,6,none,1.0,
15/01/2026,MRH Tullamore,0.0,0.0,0.0,green,34.0,11,red,,
15/01/2026,Naas General Hospital,12.0,2.0,14.0,red,26.0,15,red,3.0,
15/01/2026,St. James's Hospital,22.0,0.0,22.0,red,27.0,34,red,,
15/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
15/01/2026,Tallaght University Hospital,20.0,13.0,33.0,red,30.0,12,none,9.0,
15/01/2026,National Rehabilitation Hospital,,,,none,,4,none,,
15/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
15/01/2026,St Luke's General Hospital Kilkenny,8.0,7.0,15.0,red,38.0,13,red,,
15/01/2026,St. Michael's Hospital,,,,none,,7,red,,
15/01/2026,St. Vincent's University Hospital,23.0,7.0,30.0,red,50.0,21,red,4.0,1.0
15/01/2026,Tipperary University Hospital,9.0,0.0,9.0,green,32.0,13,red,6.0,
15/01/2026,UH Waterford,0.0,0.0,0.0,green,14.0,22,red,,
15/01/2026,Wexford General Hospital,3.0,6.0,9.0,green,29.0,8,none,1.0,
15/01/2026,Bantry General Hospital,,,,none,,9,red,,
15/01/2026,Cork University Hospital,31.0,14.0,45.0,red,44.0,23,red,8.0,
15/01/2026,Mallow General Hospital,,,,none,,6,red,,
15/01/2026,Mercy University Hospital,35.0,7.0,42.0,red,25.0,14,red,14.0,1.0
15/01/2026,South Infirmary Victoria University Hospital,,,,none,,3,none,,
15/01/2026,UH Kerry,10.0,12.0,22.0,red,15.0,23,red,11.0,3.0
15/01/2026,Ennis Hospital,,,,none,,3,red,,
15/01/2026,Nenagh Hospital,,,,none,,2,none,,
15/01/2026,St. John's Hospital Limerick,,,,none,,5,red,,
15/01/2026,UH Limerick,11.0,38.0,49.0,red,37.0,12,none,21.0,
15/01/2026,Galway University Hospital,19.0,16.0,35.0,red,53.0,47,red,9.0,
15/01/2026,Letterkenny University Hospital,3.0,6.0,9.0,green,25.0,31,red,3.0,
15/01/2026,Mayo University Hospital,3.0,9.0,12.0,red,15.0,13,red,2.0,
15/01/2026,Portiuncula University Hospital,3.0,0.0,3.0,green,11.0,5,none,,
15/01/2026,Roscommon University Hospital,,,,none,,6,red,,
15/01/2026,Sligo University Hospital,4.0,4.0,8.0,green,19.0,23,red,1.0,
16/01/2026,National Total,235.0,111.0,346.0,red,680.0,437,red,69.0,4.0
16/01/2026,Beaumont Hospital,17.0,0.0,17.0,red,30.0,6,none,,
16/01/2026,Cavan General Hospital,6.0,0.0,6.0,green,13.0,2,none,,
16/01/2026,Connolly Hospital,0.0,0.0,0.0,green,0.0,8,none,,
16/01/2026,Louth County Hospital,,,,none,,0,none,,
16/01/2026,Mater Misericordiae University Hospital,11.0,0.0,11.0,green,35.0,15,none,,
16/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
16/01/2026,Our Lady of Lourdes Hospital,10.0,0.0,10.0,green,45.0,4,none,,
16/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,26.0,1,none,,
16/01/2026,CHI at Crumlin,4.0,0.0,4.0,amber,0.0,1,none,,
16/01/2026,CHI at Tallaght,1.0,0.0,1.0,green,0.0,1,none,,
16/01/2026,CHI at Temple Street,1.0,0.0,1.0,green,0.0,1,none,,
16/01/2026,MRH Mullingar,7.0,1.0,8.0,green,23.0,3,none,1.0,1.0
16/01/2026,MRH Portlaoise,2.0,0.0,2.0,green,22.0,6,none,,
16/01/2026,MRH Tullamore,0.0,0.0,0.0,green,24.0,10,red,,
16/01/2026,Naas General Hospital,19.0,1.0,20.0,red,25.0,15,red,4.0,1.0
16/01/2026,St. James's Hospital,14.0,0.0,14.0,green,27.0,36,red,,
16/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
16/01/2026,Tallaght University Hospital,18.0,6.0,24.0,red,30.0,12,none,8.0,1.0
16/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
16/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
16/01/2026,St Luke's General Hospital Kilkenny,1.0,7.0,8.0,green,32.0,13,red,,
16/01/2026,St. Michael's Hospital,,,,none,,7,red,,
16/01/2026,St. Vincent's University Hospital,17.0,5.0,22.0,red,50.0,21,red,2.0,1.0
16/01/2026,Tipperary University Hospital,7.0,0.0,7.0,green,31.0,11,red,7.0,
16/01/2026,UH Waterford,0.0,0.0,0.0,green,5.0,23,red,,
16/01/2026,Wexford General Hospital,2.0,9.0,11.0,red,29.0,5,none,,
16/01/2026,Bantry General Hospital,,,,none,,12,red,,
16/01/2026,Cork University Hospital,10.0,10.0,20.0,red,42.0,25,red,6.0,
16/01/2026,Mallow General Hospital,,,,none,,6,red,,
16/01/2026,Mercy University Hospital,20.0,8.0,28.0,red,24.0,16,red,11.0,
16/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
16/01/2026,UH Kerry,7.0,4.0,11.0,red,19.0,17,red,2.0,
16/01/2026,Ennis Hospital,,,,none,,3,red,,
16/01/2026,Nenagh Hospital,,,,none,,2,none,,
16/01/2026,St. John's Hospital Limerick,,,,none,,5,red,,
16/01/2026,UH Limerick,11.0,36.0,47.0,red,37.0,12,none,12.0,
16/01/2026,Galway University Hospital,24.0,10.0,34.0,red,57.0,45,red,3.0,
16/01/2026,Letterkenny University Hospital,7.0,5.0,12.0,red,20.0,31,red,5.0,
16/01/2026,Mayo University Hospital,4.0,8.0,12.0,red,13.0,13,red,8.0,
16/01/2026,Portiuncula University Hospital,9.0,0.0,9.0,amber,2.0,4,none,,
16/01/2026,Roscommon University Hospital,,,,none,,7,red,,
16/01/2026,Sligo University Hospital,6.0,1.0,7.0,green,19.0,22,red,,
17/01/2026,National Total,170.0,68.0,238.0,none,555.0,454,red,24.0,1.0
17/01/2026,Beaumont Hospital,0.0,0.0,0.0,green,16.0,11,none,,
17/01/2026,Cavan General Hospital,2.0,0.0,2.0,green,18.0,2,none,,
17/01/2026,Connolly Hospital,0.0,0.0,0.0,green,0.0,8,none,,
17/01/2026,Louth County Hospital,,,,none,,0,none,,
17/01/2026,Mater Misericordiae University Hospital,10.0,0.0,10.0,green,19.0,15,none,,
17/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
17/01/2026,Our Lady of Lourdes Hospital,5.0,0.0,5.0,green,35.0,10,none,,
17/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,16.0,1,none,,
17/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
17/01/2026,CHI at Tallaght,2.0,0.0,2.0,green,0.0,1,none,,
17/01/2026,CHI at Temple Street,1.0,0.0,1.0,green,0.0,0,none,,
17/01/2026,MRH Mullingar,1.0,0.0,1.0,green,22.0,4,none,,
17/01/2026,MRH Portlaoise,5.0,0.0,5.0,green,20.0,9,red,,
17/01/2026,MRH Tullamore,0.0,0.0,0.0,green,25.0,9,red,,
17/01/2026,Naas General Hospital,9.0,0.0,9.0,green,19.0,18,red,2.0,1.0
17/01/2026,St. James's Hospital,13.0,0.0,13.0,green,23.0,34,red,,
17/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
17/01/2026,Tallaght University Hospital,14.0,1.0,15.0,amber,30.0,12,none,,
17/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
17/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
17/01/2026,St Luke's General Hospital Kilkenny,2.0,4.0,6.0,green,30.0,14,red,,
17/01/2026,St. Michael's Hospital,,,,none,,7,red,,
17/01/2026,St. Vincent's University Hospital,14.0,0.0,14.0,green,50.0,20,none,,
17/01/2026,Tipperary University Hospital,0.0,0.0,0.0,green,24.0,12,red,,
17/01/2026,UH Waterford,0.0,0.0,0.0,green,2.0,20,none,,
17/01/2026,Wexford General Hospital,0.0,2.0,2.0,green,22.0,5,none,,
17/01/2026,Bantry General Hospital,,,,none,,11,red,,
17/01/2026,Cork University Hospital,7.0,0.0,7.0,green,41.0,25,red,,
17/01/2026,Mallow General Hospital,,,,none,,6,red,,
17/01/2026,Mercy University Hospital,16.0,5.0,21.0,red,24.0,16,red,9.0,
17/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
17/01/2026,UH Kerry,12.0,0.0,12.0,red,19.0,18,red,,
17/01/2026,Ennis Hospital,,,,none,,3,red,,
17/01/2026,Nenagh Hospital,,,,none,,2,none,,
17/01/2026,St. John's Hospital Limerick,,,,none,,5,red,,
17/01/2026,UH Limerick,11.0,37.0,48.0,red,30.0,12,none,8.0,
17/01/2026,Galway University Hospital,25.0,12.0,37.0,red,33.0,45,red,3.0,
17/01/2026,Letterkenny University Hospital,0.0,2.0,2.0,green,2.0,35,red,2.0,
17/01/2026,Mayo University Hospital,4.0,5.0,9.0,green,16.0,8,none,,
17/01/2026,Portiuncula University Hospital,15.0,0.0,15.0,red,7.0,5,none,,
17/01/2026,Roscommon University Hospital,,,,none,,8,red,,
17/01/2026,Sligo University Hospital,2.0,0.0,2.0,green,12.0,26,red,,
18/01/2026,National Total,202.0,101.0,303.0,none,657.0,454,red,66.0,5.0
18/01/2026,Beaumont Hospital,2.0,0.0,2.0,green,21.0,11,none,,
18/01/2026,Cavan General Hospital,9.0,0.0,9.0,green,21.0,2,none,,
18/01/2026,Connolly Hospital,0.0,0.0,0.0,green,0.0,8,none,,
18/01/2026,Louth County Hospital,,,,none,,0,none,,
18/01/2026,Mater Misericordiae University Hospital,12.0,0.0,12.0,green,19.0,15,none,,
18/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
18/01/2026,Our Lady of Lourdes Hospital,9.0,0.0,9.0,green,49.0,10,none,,
18/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,17.0,1,none,,
18/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
18/01/2026,CHI at Tallaght,3.0,0.0,3.0,green,0.0,1,none,,
18/01/2026,CHI at Temple Street,2.0,0.0,2.0,green,0.0,0,none,,
18/01/2026,MRH Mullingar,1.0,0.0,1.0,green,22.0,4,none,,
18/01/2026,MRH Portlaoise,5.0,0.0,5.0,green,15.0,9,red,,
18/01/2026,MRH Tullamore,0.0,0.0,0.0,green,40.0,9,red,,
18/01/2026,Naas General Hospital,6.0,0.0,6.0,green,18.0,18,red,1.0,
18/01/2026,St. James's Hospital,19.0,0.0,19.0,red,27.0,34,red,,
18/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
18/01/2026,Tallaght University Hospital,25.0,4.0,29.0,red,30.0,12,none,2.0,
18/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
18/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
18/01/2026,St Luke's General Hospital Kilkenny,3.0,7.0,10.0,amber,31.0,14,red,,
18/01/2026,St. Michael's Hospital,,,,none,,7,red,,
18/01/2026,St. Vincent's University Hospital,23.0,0.0,23.0,red,50.0,20,none,5.0,3.0
18/01/2026,Tipperary University Hospital,1.0,0.0,1.0,green,33.0,12,red,,
18/01/2026,UH Waterford,0.0,0.0,0.0,green,0.0,20,none,,
18/01/2026,Wexford General Hospital,0.0,0.0,0.0,green,31.0,5,none,,
18/01/2026,Bantry General Hospital,,,,none,,11,red,,
18/01/2026,Cork University Hospital,13.0,0.0,13.0,green,42.0,25,red,1.0,
18/01/2026,Mallow General Hospital,,,,none,,6,red,,
18/01/2026,Mercy University Hospital,12.0,4.0,16.0,red,24.0,16,red,9.0,1.0
18/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
18/01/2026,UH Kerry,7.0,3.0,10.0,amber,21.0,18,red,1.0,
18/01/2026,Ennis Hospital,,,,none,,3,red,,
18/01/2026,Nenagh Hospital,,,,none,,2,none,,
18/01/2026,St. John's Hospital Limerick,,,,none,,5,red,,
18/01/2026,UH Limerick,12.0,48.0,60.0,red,33.0,12,none,27.0,1.0
18/01/2026,Galway University Hospital,12.0,20.0,32.0,red,63.0,45,red,10.0,
18/01/2026,Letterkenny University Hospital,5.0,5.0,10.0,amber,3.0,35,red,1.0,
18/01/2026,Mayo University Hospital,7.0,10.0,17.0,red,18.0,8,none,7.0,
18/01/2026,Portiuncula University Hospital,11.0,0.0,11.0,red,5.0,5,none,2.0,
18/01/2026,Roscommon University Hospital,,,,none,,8,red,,
18/01/2026,Sligo University Hospital,3.0,0.0,3.0,green,24.0,26,red,,
19/01/2026,National Total,302.0,129.0,431.0,red,811.0,450,red,115.0,7.0
19/01/2026,Beaumont Hospital,0.0,0.0,0.0,green,27.0,11,none,,
19/01/2026,Cavan General Hospital,9.0,0.0,9.0,green,13.0,2,none,,
19/01/2026,Connolly Hospital,5.0,0.0,5.0,green,4.0,8,none,,
19/01/2026,Louth County Hospital,,,,none,,0,none,,
19/01/2026,Mater Misericordiae University Hospital,14.0,0.0,14.0,green,37.0,15,none,,
19/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
19/01/2026,Our Lady of Lourdes Hospital,15.0,0.0,15.0,amber,58.0,10,none,,
19/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,26.0,1,none,,
19/01/2026,CHI at Crumlin,4.0,0.0,4.0,amber,0.0,1,none,,
19/01/2026,CHI at Tallaght,1.0,0.0,1.0,green,0.0,1,none,1.0,
19/01/2026,CHI at Temple Street,1.0,0.0,1.0,green,0.0,0,none,,
19/01/2026,MRH Mullingar,7.0,0.0,7.0,green,25.0,4,none,,
19/01/2026,MRH Portlaoise,3.0,0.0,3.0,green,23.0,9,red,,
19/01/2026,MRH Tullamore,0.0,0.0,0.0,green,52.0,9,red,,
19/01/2026,Naas General Hospital,10.0,0.0,10.0,amber,25.0,18,red,1.0,
19/01/2026,St. James's Hospital,21.0,0.0,21.0,red,35.0,34,red,2.0,
19/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
19/01/2026,Tallaght University Hospital,25.0,12.0,37.0,red,36.0,12,none,19.0,1.0
19/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
19/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
19/01/2026,St Luke's General Hospital Kilkenny,8.0,7.0,15.0,red,33.0,14,red,4.0,
