Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
06/07/2025,Mayo University Hospital,8,10,18,10,17,5,,HSE West & North West
06/07/2025,Portiuncula University Hospital,0,0,0,0,6,,,HSE West & North West
06/07/2025,Roscommon University Hospital,,,,,4,,,HSE West & North West
06/07/2025,Sligo University Hospital,1,0,1,8,23,,,HSE West & North West
06/07/2025,HSE West and North West Total,21,19,40,49,139,7,0,
06/07/2025,National Total,109,67,176,220,414,22,1,
07/07/2025,Cavan General Hospital,8,0,8,3,2,,,HSE Dublin & North East
07/07/2025,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
07/07/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
07/07/2025,Mater Misericordiae University Hospital,11,0,11,11,14,,,HSE Dublin & North East
07/07/2025,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
07/07/2025,Our Lady of Lourdes Hospital,19,0,19,34,7,,,HSE Dublin & North East
07/07/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
07/07/2025,HSE Dublin and North East Total,38,0,38,54,42,0,0,
07/07/2025,CHI at Tallaght,1,0,1,0,1,1,,HSE Dublin & Midlands
07/07/2025,CHI at Temple Street,0,0,0,0,5,,,HSE Dublin & Midlands
07/07/2025,MRH Mullingar,8,0,8,8,1,,,HSE Dublin & Midlands
07/07/2025,MRH Portlaoise,2,0,2,0,4,,,HSE Dublin & Midlands
07/07/2025,MRH Tullamore,0,0,0,13,10,,,HSE Dublin & Midlands
07/07/2025,Naas General Hospital,12,3,15,5,8,1,,HSE Dublin & Midlands
07/07/2025,St. James's Hospital,4,0,4,0,17,,,HSE Dublin & Midlands
07/07/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
07/07/2025,Tallaght University Hospital,13,0,13,24,16,,,HSE Dublin & Midlands
07/07/2025,HSE Dublin and Midlands Total,41,3,44,50,69,2,0,
07/07/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
07/07/2025,St Luke's General Hospital Kilkenny,8,5,13,10,12,,,
07/07/2025,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
07/07/2025,St. Vincent's University Hospital,22,0,22,22,13,1,1,HSE Dublin & South East
07/07/2025,Tipperary University Hospital,0,0,0,2,12,,,HSE Dublin & South East
07/07/2025,UH Waterford,0,0,0,10,27,,,HSE Dublin & South East
07/07/2025,Wexford General Hospital,6,9,15,32,8,6,,HSE Dublin & South East
07/07/2025,HSE Dublin and South East Total,36,14,50,76,90,7,1,
07/07/2025,Cork University Hospital,9,5,14,24,14,,,HSE South West
07/07/2025,Mallow General Hospital,,,,,3,,,HSE South West
07/07/2025,Mercy University Hospital,4,1,5,16,16,,,HSE South West
07/07/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
07/07/2025,UH Kerry,9,6,15,10,20,1,1,HSE South West
07/07/2025,HSE South West Total,22,12,34,50,60,1,1,
07/07/2025,Nenagh Hospital,,,,,2,,,HSE Mid West
07/07/2025,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
07/07/2025,UH Limerick,11,40,51,2,4,17,,HSE Mid West
07/07/2025,HSE Mid West Total,11,40,51,2,15,17,0,
07/07/2025,Letterkenny University Hospital,12,4,16,16,39,5,1,HSE West & North West
07/07/2025,Mayo University Hospital,9,15,24,15,17,11,,HSE West & North West
07/07/2025,Portiuncula University Hospital,0,0,0,0,6,,,HSE West & North West
07/07/2025,Roscommon University Hospital,,,,,4,,,HSE West & North West
07/07/2025,Sligo University Hospital,7,0,7,11,23,,,HSE West & North West
07/07/2025,HSE West and North West Total,40,26,66,64,139,16,1,
07/07/2025,National Total,188,95,283,296,415,43,3,
08/07/2025,Cavan General Hospital,9,0,9,7,2,,,HSE Dublin & North East
08/07/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
08/07/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
08/07/2025,Mater Misericordiae University Hospital,14,0,14,11,15,2,1,HSE Dublin & North East
08/07/2025,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
08/07/2025,Our Lady of Lourdes Hospital,18,0,18,32,7,,,HSE Dublin & North East
08/07/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
08/07/2025,HSE Dublin and North East Total,41,0,41,50,42,2,1,
08/07/2025,CHI at Tallaght,1,0,1,0,1,1,,HSE Dublin & Midlands
08/07/2025,CHI at Temple Street,0,0,0,0,5,,,HSE Dublin & Midlands
08/07/2025,MRH Mullingar,5,0,5,0,1,,,HSE Dublin & Midlands
08/07/2025,MRH Portlaoise,7,0,7,0,7,,,HSE Dublin & Midlands
08/07/2025,MRH Tullamore,0,0,0,19,9,,,HSE Dublin & Midlands
08/07/2025,Naas General Hospital,10,3,13,5,12,2,,HSE Dublin & Midlands
08/07/2025,St. James's Hospital,2,0,2,0,16,,,HSE Dublin & Midlands
08/07/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
08/07/2025,Tallaght University Hospital,13,0,13,24,16,1,,HSE Dublin & Midlands
08/07/2025,HSE Dublin and Midlands Total,40,3,43,48,75,4,0,
08/07/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
08/07/2025,St Luke's General Hospital Kilkenny,8,2,10,19,11,,,
08/07/2025,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
08/07/2025,St. Vincent's University Hospital,15,0,15,22,14,,,HSE Dublin & South East
08/07/2025,Tipperary University Hospital,7,0,7,4,12,,,HSE Dublin & South East
08/07/2025,UH Waterford,0,0,0,12,26,,,HSE Dublin & South East
08/07/2025,Wexford General Hospital,5,5,10,36,9,4,,HSE Dublin & South East
08/07/2025,HSE Dublin and South East Total,35,7,42,93,90,4,0,
08/07/2025,Cork University Hospital,16,4,20,23,14,,,HSE South West
08/07/2025,Mallow General Hospital,,,,,3,,,HSE South West
08/07/2025,Mercy University Hospital,9,2,11,16,16,,,HSE South West
08/07/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
08/07/2025,UH Kerry,8,7,15,8,20,,,HSE South West
08/07/2025,HSE South West Total,33,13,46,47,60,0,0,
08/07/2025,Nenagh Hospital,,,,,2,,,HSE Mid West
08/07/2025,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
08/07/2025,UH Limerick,9,38,47,3,4,12,,HSE Mid West
08/07/2025,HSE Mid West Total,9,38,47,3,15,12,0,
08/07/2025,Letterkenny University Hospital,17,10,27,17,36,3,,HSE West & North West
08/07/2025,Mayo University Hospital,6,9,15,14,13,6,,HSE West & North West
08/07/2025,Portiuncula University Hospital,0,0,0,0,6,,,HSE West & North West
08/07/2025,Roscommon University Hospital,,,,,4,,,HSE West & North West
08/07/2025,Sligo University Hospital,12,5,17,13,24,,,HSE West & North West
08/07/2025,HSE West and North West Total,43,31,74,66,134,11,0,
08/07/2025,National Total,201,92,293,307,416,33,1,
09/07/2025,Cavan General Hospital,14,0,14,5,2,,,HSE Dublin & North East
09/07/2025,Connolly Hospital,1,0,1,4,6,,,HSE Dublin & North East
09/07/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
09/07/2025,Mater Misericordiae University Hospital,11,0,11,11,13,,,HSE Dublin & North East
09/07/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
09/07/2025,Our Lady of Lourdes Hospital,7,0,7,32,7,,,HSE Dublin & North East
09/07/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
09/07/2025,HSE Dublin and North East Total,33,0,33,52,40,0,0,
09/07/2025,CHI at Tallaght,1,0,1,0,1,1,,HSE Dublin & Midlands
09/07/2025,CHI at Temple Street,0,0,0,0,5,,,HSE Dublin & Midlands
09/07/2025,MRH Mullingar,3,0,3,0,1,,,HSE Dublin & Midlands
09/07/2025,MRH Portlaoise,6,0,6,0,6,,,HSE Dublin & Midlands
09/07/2025,MRH Tullamore,0,0,0,23,11,,,HSE Dublin & Midlands
09/07/2025,Naas General Hospital,9,2,11,4,10,2,,HSE Dublin & Midlands
09/07/2025,St. James's Hospital,7,0,7,0,15,,,HSE Dublin & Midlands
09/07/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
09/07/2025,Tallaght University Hospital,8,0,8,24,16,,,HSE Dublin & Midlands
09/07/2025,HSE Dublin and Midlands Total,35,2,37,51,73,3,0,
09/07/2025,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
09/07/2025,St Luke's General Hospital Kilkenny,2,0,2,14,13,,,
09/07/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
09/07/2025,St. Vincent's University Hospital,9,0,9,22,18,,,HSE Dublin & South East
09/07/2025,Tipperary University Hospital,5,0,5,7,13,,,HSE Dublin & South East
09/07/2025,UH Waterford,0,0,0,13,21,,,HSE Dublin & South East
09/07/2025,Wexford General Hospital,8,6,14,32,8,5,,HSE Dublin & South East
09/07/2025,HSE Dublin and South East Total,24,6,30,88,92,5,0,
09/07/2025,Cork University Hospital,11,3,14,32,14,,,HSE South West
09/07/2025,Mallow General Hospital,,,,,3,,,HSE South West
09/07/2025,Mercy University Hospital,15,2,17,16,16,1,,HSE South West
09/07/2025,South Infirmary Victoria University Hospital,,,,,2,,,HSE South West
09/07/2025,UH Kerry,6,0,6,8,17,,,HSE South West
09/07/2025,HSE South West Total,32,5,37,56,58,1,0,
09/07/2025,Nenagh Hospital,,,,,1,,,HSE Mid West
09/07/2025,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
09/07/2025,UH Limerick,11,32,43,3,4,8,,HSE Mid West
09/07/2025,HSE Mid West Total,11,32,43,3,14,8,0,
09/07/2025,Letterkenny University Hospital,3,5,8,7,37,1,,HSE West & North West
09/07/2025,Mayo University Hospital,5,9,14,10,13,4,,HSE West & North West
09/07/2025,Portiuncula University Hospital,0,0,0,0,7,,,HSE West & North West
09/07/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
09/07/2025,Sligo University Hospital,11,8,19,13,23,1,,HSE West & North West
09/07/2025,HSE West and North West Total,21,31,52,50,137,8,0,
09/07/2025,National Total,156,76,232,300,414,25,0,
10/07/2025,Cavan General Hospital,8,0,8,8,2,,,HSE Dublin & North East
10/07/2025,Connolly Hospital,2,0,2,0,6,,,HSE Dublin & North East
10/07/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
10/07/2025,Mater Misericordiae University Hospital,14,0,14,11,15,,,HSE Dublin & North East
10/07/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
10/07/2025,Our Lady of Lourdes Hospital,0,0,0,16,6,,,HSE Dublin & North East
10/07/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
10/07/2025,HSE Dublin and North East Total,24,0,24,35,39,0,0,
10/07/2025,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
10/07/2025,CHI at Temple Street,1,0,1,0,5,,,HSE Dublin & Midlands
10/07/2025,MRH Mullingar,7,0,7,0,1,,,HSE Dublin & Midlands
10/07/2025,MRH Portlaoise,3,0,3,0,6,,,HSE Dublin & Midlands
10/07/2025,MRH Tullamore,0,0,0,24,10,,,HSE Dublin & Midlands
10/07/2025,Naas General Hospital,2,1,3,4,11,,,HSE Dublin & Midlands
10/07/2025,St. James's Hospital,3,0,3,0,18,,,HSE Dublin & Midlands
10/07/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
10/07/2025,Tallaght University Hospital,9,0,9,24,13,,,HSE Dublin & Midlands
10/07/2025,HSE Dublin and Midlands Total,25,1,26,52,73,0,0,
10/07/2025,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
10/07/2025,St Luke's General Hospital Kilkenny,5,0,5,17,11,,,
10/07/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
10/07/2025,St. Vincent's University Hospital,9,0,9,22,15,,,HSE Dublin & South East
10/07/2025,Tipperary University Hospital,3,0,3,7,13,2,,HSE Dublin & South East
10/07/2025,UH Waterford,0,0,0,3,19,,,HSE Dublin & South East
10/07/2025,Wexford General Hospital,9,8,17,24,10,1,,HSE Dublin & South East
10/07/2025,HSE Dublin and South East Total,26,8,34,73,87,3,0,
10/07/2025,Cork University Hospital,16,7,23,29,14,1,,HSE South West
10/07/2025,Mallow General Hospital,,,,,3,,,HSE South West
10/07/2025,Mercy University Hospital,5,2,7,16,17,3,,HSE South West
10/07/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
10/07/2025,UH Kerry,13,6,19,9,18,1,,HSE South West
10/07/2025,HSE South West Total,34,15,49,54,61,5,0,
10/07/2025,Nenagh Hospital,,,,,1,,,HSE Mid West
10/07/2025,St. John's Hospital Limerick,,,,,6,,,HSE Mid West
10/07/2025,UH Limerick,10,28,38,4,4,12,,HSE Mid West
10/07/2025,HSE Mid West Total,10,28,38,4,15,12,0,
10/07/2025,Letterkenny University Hospital,2,4,6,5,38,3,,HSE West & North West
10/07/2025,Mayo University Hospital,2,6,8,6,12,4,,HSE West & North West
10/07/2025,Portiuncula University Hospital,0,0,0,0,5,,,HSE West & North West
10/07/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
10/07/2025,Sligo University Hospital,10,7,17,13,25,6,,HSE West & North West
10/07/2025,HSE West and North West Total,20,18,38,46,134,13,0,
10/07/2025,National Total,139,70,209,264,409,33,0,
11/07/2025,Cavan General Hospital,6,0,6,6,2,,,HSE Dublin & North East
11/07/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
11/07/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
11/07/2025,Mater Misericordiae University Hospital,12,0,12,0,15,1,,HSE Dublin & North East
11/07/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
11/07/2025,Our Lady of Lourdes Hospital,0,0,0,18,6,,,HSE Dublin & North East
11/07/2025,Our Lady's Hospital Navan,0,0,0,3,0,,,HSE Dublin & North East
11/07/2025,HSE Dublin and North East Total,18,0,18,27,41,1,0,
11/07/2025,CHI at Tallaght,1,0,1,0,1,,,HSE Dublin & Midlands
11/07/2025,CHI at Temple Street,0,0,0,0,5,,,HSE Dublin & Midlands
11/07/2025,MRH Mullingar,5,1,6,1,1,,,HSE Dublin & Midlands
11/07/2025,MRH Portlaoise,2,0,2,0,4,,,HSE Dublin & Midlands
11/07/2025,MRH Tullamore,0,0,0,20,11,,,HSE Dublin & Midlands
11/07/2025,Naas General Hospital,1,5,6,3,9,,,HSE Dublin & Midlands
11/07/2025,St. James's Hospital,0,0,0,0,18,,,HSE Dublin & Midlands
11/07/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
11/07/2025,Tallaght University Hospital,4,0,4,30,26,,,HSE Dublin & Midlands
11/07/2025,HSE Dublin and Midlands Total,14,6,20,54,83,0,0,
11/07/2025,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
11/07/2025,St Luke's General Hospital Kilkenny,8,0,8,14,12,,,
11/07/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
11/07/2025,St. Vincent's University Hospital,8,0,8,22,15,,,HSE Dublin & South East
11/07/2025,Tipperary University Hospital,0,0,0,0,12,,,HSE Dublin & South East
11/07/2025,UH Waterford,0,0,0,10,19,,,HSE Dublin & South East
11/07/2025,Wexford General Hospital,1,5,6,34,9,,,HSE Dublin & South East
11/07/2025,HSE Dublin and South East Total,17,5,22,80,86,0,0,
11/07/2025,Cork University Hospital,19,4,23,29,13,1,,HSE South West
11/07/2025,Mallow General Hospital,,,,,3,,,HSE South West
11/07/2025,Mercy University Hospital,0,2,2,16,18,,,HSE South West
11/07/2025,South Infirmary Victoria University Hospital,,,,,2,,,HSE South West
11/07/2025,UH Kerry,14,7,21,9,18,4,,HSE South West
11/07/2025,HSE South West Total,33,13,46,54,59,5,0,
11/07/2025,Nenagh Hospital,,,,,1,,,HSE Mid West
11/07/2025,St. John's Hospital Limerick,,,,,6,,,HSE Mid West
11/07/2025,UH Limerick,10,28,38,1,4,7,,HSE Mid West
11/07/2025,HSE Mid West Total,10,28,38,1,15,7,0,
11/07/2025,Letterkenny University Hospital,5,2,7,1,34,1,,HSE West & North West
11/07/2025,Mayo University Hospital,5,7,12,8,14,5,,HSE West & North West
11/07/2025,Portiuncula University Hospital,0,0,0,0,6,,,HSE West & North West
11/07/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
11/07/2025,Sligo University Hospital,5,11,16,13,22,4,,HSE West & North West
11/07/2025,HSE West and North West Total,18,24,42,42,132,10,0,
11/07/2025,National Total,110,76,186,258,416,23,0,
12/07/2025,Cavan General Hospital,2,0,2,6,2,,,HSE Dublin & North East
12/07/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
12/07/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
12/07/2025,Mater Misericordiae University Hospital,1,0,1,0,16,,,HSE Dublin & North East
12/07/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
12/07/2025,Our Lady of Lourdes Hospital,4,0,4,14,6,,,HSE Dublin & North East
12/07/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
12/07/2025,HSE Dublin and North East Total,7,0,7,20,39,0,0,
12/07/2025,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
12/07/2025,CHI at Temple Street,1,0,1,0,5,,,HSE Dublin & Midlands
12/07/2025,MRH Mullingar,3,0,3,0,1,,,HSE Dublin & Midlands
12/07/2025,MRH Portlaoise,5,0,5,0,5,,,HSE Dublin & Midlands
12/07/2025,MRH Tullamore,0,0,0,15,11,,,HSE Dublin & Midlands
12/07/2025,Naas General Hospital,0,0,0,0,10,,,HSE Dublin & Midlands
12/07/2025,St. James's Hospital,0,0,0,0,17,,,HSE Dublin & Midlands
12/07/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
12/07/2025,Tallaght University Hospital,0,0,0,16,24,,,HSE Dublin & Midlands
12/07/2025,HSE Dublin and Midlands Total,10,0,10,31,82,0,0,
12/07/2025,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
12/07/2025,St Luke's General Hospital Kilkenny,0,0,0,9,11,,,
12/07/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
12/07/2025,St. Vincent's University Hospital,2,0,2,31,14,,,HSE Dublin & South East
12/07/2025,Tipperary University Hospital,0,0,0,1,12,,,HSE Dublin & South East
12/07/2025,UH Waterford,0,0,0,0,19,,,HSE Dublin & South East
12/07/2025,Wexford General Hospital,2,2,4,16,9,1,,HSE Dublin & South East
12/07/2025,HSE Dublin and South East Total,4,2,6,57,86,1,0,
12/07/2025,Cork University Hospital,9,0,9,1,13,,,HSE South West
12/07/2025,Mallow General Hospital,,,,,2,,,HSE South West
12/07/2025,Mercy University Hospital,2,0,2,16,17,,,HSE South West
12/07/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
12/07/2025,UH Kerry,9,0,9,9,23,,,HSE South West
12/07/2025,HSE South West Total,20,0,20,26,63,0,0,
12/07/2025,Nenagh Hospital,,,,,1,,,HSE Mid West
12/07/2025,St. John's Hospital Limerick,,,,,6,,,HSE Mid West
12/07/2025,UH Limerick,9,15,24,0,4,6,,HSE Mid West
12/07/2025,HSE Mid West Total,9,15,24,0,15,6,0,
12/07/2025,Letterkenny University Hospital,5,4,9,0,36,1,,HSE West & North West
12/07/2025,Mayo University Hospital,0,1,1,9,13,1,,HSE West & North West
12/07/2025,Portiuncula University Hospital,0,0,0,0,8,,,HSE West & North West
12/07/2025,Roscommon University Hospital,,,,,3,,,HSE West & North West
12/07/2025,Sligo University Hospital,5,4,9,8,23,2,,HSE West & North West
12/07/2025,HSE West and North West Total,16,17,33,36,134,5,0,
12/07/2025,National Total,66,34,100,170,419,12,0,
13/07/2025,Cavan General Hospital,7,0,7,10,2,,,HSE Dublin & North East
13/07/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
13/07/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
13/07/2025,Mater Misericordiae University Hospital,0,0,0,0,16,,,HSE Dublin & North East
13/07/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
13/07/2025,Our Lady of Lourdes Hospital,10,0,10,21,6,,,HSE Dublin & North East
13/07/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
13/07/2025,HSE Dublin and North East Total,17,0,17,31,39,0,0,
13/07/2025,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
13/07/2025,CHI at Temple Street,1,0,1,0,5,,,HSE Dublin & Midlands
13/07/2025,MRH Mullingar,2,2,4,0,1,,,HSE Dublin & Midlands
13/07/2025,MRH Portlaoise,0,0,0,0,5,,,HSE Dublin & Midlands
13/07/2025,MRH Tullamore,0,0,0,16,11,,,HSE Dublin & Midlands
13/07/2025,Naas General Hospital,2,0,2,0,10,,,HSE Dublin & Midlands
13/07/2025,St. James's Hospital,0,0,0,0,17,,,HSE Dublin & Midlands
13/07/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
13/07/2025,Tallaght University Hospital,0,0,0,16,24,,,HSE Dublin & Midlands
13/07/2025,HSE Dublin and Midlands Total,6,2,8,32,82,0,0,
13/07/2025,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
13/07/2025,St Luke's General Hospital Kilkenny,1,0,1,13,11,,,
13/07/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
13/07/2025,St. Vincent's University Hospital,7,0,7,31,14,,,HSE Dublin & South East
13/07/2025,Tipperary University Hospital,2,0,2,6,12,,,HSE Dublin & South East
13/07/2025,UH Waterford,0,0,0,0,19,,,HSE Dublin & South East
13/07/2025,Wexford General Hospital,2,5,7,20,9,,,HSE Dublin & South East
13/07/2025,HSE Dublin and South East Total,12,5,17,70,86,0,0,
13/07/2025,Cork University Hospital,9,3,12,12,13,,,HSE South West
13/07/2025,Mallow General Hospital,,,,,2,,,HSE South West
13/07/2025,Mercy University Hospital,2,0,2,16,17,,,HSE South West
13/07/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
13/07/2025,UH Kerry,1,0,1,9,20,,,HSE South West
13/07/2025,HSE South West Total,12,3,15,37,60,0,0,
13/07/2025,Nenagh Hospital,,,,,1,,,HSE Mid West
13/07/2025,St. John's Hospital Limerick,,,,,6,,,HSE Mid West
13/07/2025,UH Limerick,10,24,34,2,4,9,,HSE Mid West
13/07/2025,HSE Mid West Total,10,24,34,2,15,9,0,
13/07/2025,Letterkenny University Hospital,10,4,14,8,36,1,,HSE West & North West
13/07/2025,Mayo University Hospital,0,4,4,9,13,1,,HSE West & North West
13/07/2025,Portiuncula University Hospital,0,0,0,0,8,,,HSE West & North West
13/07/2025,Roscommon University Hospital,,,,,3,,,HSE West & North West
13/07/2025,Sligo University Hospital,9,5,14,12,23,2,,HSE West & North West
13/07/2025,HSE West and North West Total,27,17,44,51,134,6,0,
13/07/2025,National Total,84,51,135,223,416,15,0,
14/07/2025,Cavan General Hospital,5,0,5,4,2,,,HSE Dublin & North East
14/07/2025,Connolly Hospital,1,0,1,0,6,,,HSE Dublin & North East
14/07/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
