Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
24/02/2023,HSE Dublin and North East Total,74,1,75,32,100,1,0,
24/02/2023,MRH Mullingar,2,0,2,0,0,,,HSE Dublin & Midlands
24/02/2023,MRH Portlaoise,3,0,3,0,9,,,HSE Dublin & Midlands
24/02/2023,MRH Tullamore,0,0,0,7,3,,,HSE Dublin & Midlands
24/02/2023,Naas General Hospital,16,3,19,3,15,3,,HSE Dublin & Midlands
24/02/2023,St. James's Hospital,20,0,20,6,66,,,HSE Dublin & Midlands
24/02/2023,Tallaght University Hospital,22,,22,5,46,7,,HSE Dublin & Midlands
24/02/2023,St Luke's General Hospital Kilkenny,12,3,15,13,10,3,,
24/02/2023,St. Vincent's University Hospital,26,0,26,20,42,5,,HSE Dublin & South East
24/02/2023,Tipperary University Hospital,6,0,6,11,6,3,,HSE Dublin & South East
24/02/2023,HSE Dublin and Midlands Total,113,6,119,65,200,21,0,
24/02/2023,Wexford General Hospital,6,4,10,5,6,1,,HSE Dublin & South East
24/02/2023,Cork University Hospital,24,15,39,25,53,2,,HSE South West
24/02/2023,Mercy University Hospital,9,0,9,7,16,1,,HSE South West
24/02/2023,UH Kerry,8,0,8,0,14,1,,HSE South West
24/02/2023,UH Limerick,22,24,46,46,24,4,,HSE Mid West
24/02/2023,Galway University Hospital,25,8,33,36,25,7,,HSE West & North West
24/02/2023,Letterkenny University Hospital,3,5,8,0,15,4,,HSE West & North West
24/02/2023,HSE Dublin and South East Total,97,56,153,149,187,20,0,
24/02/2023,Portiuncula University Hospital,1,0,1,1,8,,,HSE West & North West
24/02/2023,Sligo University Hospital,2,7,9,10,8,1,,HSE West & North West
24/02/2023,National Total,288,80,368,265,514,48,Unnamed: 20_level_1,
25/02/2023,Cavan General Hospital,1,0,1,7,5,,,HSE Dublin & North East
25/02/2023,Connolly Hospital,0,0,0,9,7,,,HSE Dublin & North East
25/02/2023,Mater Misericordiae University Hospital,0,,0,0,50,,,HSE Dublin & North East
25/02/2023,Our Lady of Lourdes Hospital,0,0,0,0,28,,,HSE Dublin & North East
25/02/2023,Our Lady's Hospital Navan,0,,0,7,4,,,HSE Dublin & North East
25/02/2023,CHI at Crumlin,6,,6,,2,,,HSE Dublin & Midlands
25/02/2023,CHI at Tallaght,0,,0,,0,,,HSE Dublin & Midlands
25/02/2023,HSE Dublin and North East Total,7,0,7,23,112,0,0,
25/02/2023,MRH Mullingar,1,0,1,0,0,,,HSE Dublin & Midlands
25/02/2023,MRH Portlaoise,0,0,0,0,9,,,HSE Dublin & Midlands
25/02/2023,MRH Tullamore,0,0,0,0,3,,,HSE Dublin & Midlands
25/02/2023,Naas General Hospital,13,4,17,0,13,,,HSE Dublin & Midlands
25/02/2023,St. James's Hospital,8,,8,0,66,,,HSE Dublin & Midlands
25/02/2023,Tallaght University Hospital,12,0,12,0,45,,,HSE Dublin & Midlands
25/02/2023,St Luke's General Hospital Kilkenny,0,0,0,6,12,,,
25/02/2023,St. Vincent's University Hospital,19,,19,0,41,3,,HSE Dublin & South East
25/02/2023,Tipperary University Hospital,0,,0,14,7,,,HSE Dublin & South East
25/02/2023,HSE Dublin and Midlands Total,63,4,67,20,199,3,0,
25/02/2023,Wexford General Hospital,2,,2,0,6,,,HSE Dublin & South East
25/02/2023,Cork University Hospital,19,3,22,16,55,5,,HSE South West
25/02/2023,Mercy University Hospital,6,0,6,0,13,,,HSE South West
25/02/2023,UH Kerry,13,0,13,12,15,,,HSE South West
25/02/2023,UH Limerick,14,0,14,37,22,,,HSE Mid West
25/02/2023,Galway University Hospital,20,8,28,22,24,4,,HSE West & North West
25/02/2023,Letterkenny University Hospital,3,1,4,1,15,1,,HSE West & North West
25/02/2023,HSE Dublin and South East Total,77,12,89,100,188,10,0,
25/02/2023,Portiuncula University Hospital,1,0,1,0,7,,,HSE West & North West
25/02/2023,Sligo University Hospital,23,,23,0,8,8,,HSE West & North West
25/02/2023,National Total,180,22,202,146,526,22,Unnamed: 20_level_1,
26/02/2023,Cavan General Hospital,9,0,9,10,5,,,HSE Dublin & North East
26/02/2023,Connolly Hospital,0,0,0,11,7,,,HSE Dublin & North East
26/02/2023,Mater Misericordiae University Hospital,13,,13,0,50,,,HSE Dublin & North East
26/02/2023,Our Lady of Lourdes Hospital,1,1,2,4,28,,,HSE Dublin & North East
26/02/2023,Our Lady's Hospital Navan,0,,0,0,4,,,HSE Dublin & North East
26/02/2023,CHI at Crumlin,3,,3,,2,,,HSE Dublin & Midlands
26/02/2023,CHI at Tallaght,5,,5,,0,,,HSE Dublin & Midlands
26/02/2023,HSE Dublin and North East Total,31,1,32,25,112,0,0,
26/02/2023,MRH Mullingar,2,,2,0,0,,,HSE Dublin & Midlands
26/02/2023,MRH Portlaoise,4,0,4,0,9,,,HSE Dublin & Midlands
26/02/2023,MRH Tullamore,0,0,0,0,3,,,HSE Dublin & Midlands
26/02/2023,Naas General Hospital,13,4,17,8,13,3,,HSE Dublin & Midlands
26/02/2023,St. James's Hospital,6,,6,0,66,,,HSE Dublin & Midlands
26/02/2023,Tallaght University Hospital,17,0,17,0,45,3,,HSE Dublin & Midlands
26/02/2023,St Luke's General Hospital Kilkenny,0,0,0,8,12,,,
26/02/2023,St. Vincent's University Hospital,25,,25,0,41,4,,HSE Dublin & South East
26/02/2023,Tipperary University Hospital,8,0,8,13,7,,,HSE Dublin & South East
26/02/2023,HSE Dublin and Midlands Total,80,4,84,29,199,13,0,
26/02/2023,Wexford General Hospital,5,5,10,0,6,,,HSE Dublin & South East
26/02/2023,Cork University Hospital,25,9,34,22,55,3,,HSE South West
26/02/2023,Mercy University Hospital,1,0,1,0,13,,,HSE South West
26/02/2023,UH Kerry,8,0,8,12,15,1,,HSE South West
26/02/2023,UH Limerick,22,17,39,37,21,,,HSE Mid West
26/02/2023,Galway University Hospital,29,5,34,12,24,8,,HSE West & North West
26/02/2023,Letterkenny University Hospital,15,2,17,0,15,2,,HSE West & North West
26/02/2023,HSE Dublin and South East Total,105,38,143,99,187,14,0,
26/02/2023,Portiuncula University Hospital,4,0,4,1,7,,,HSE West & North West
26/02/2023,Sligo University Hospital,16,,16,5,8,12,,HSE West & North West
26/02/2023,National Total,244,52,296,159,525,46,Unnamed: 20_level_1,
27/02/2023,Cavan General Hospital,10,0,10,4,5,,,HSE Dublin & North East
27/02/2023,Connolly Hospital,0,0,0,8,7,,,HSE Dublin & North East
27/02/2023,Mater Misericordiae University Hospital,36,,36,0,50,4,,HSE Dublin & North East
27/02/2023,Our Lady of Lourdes Hospital,5,1,6,13,28,,,HSE Dublin & North East
27/02/2023,Our Lady's Hospital Navan,2,0,2,10,4,,,HSE Dublin & North East
27/02/2023,CHI at Crumlin,13,,13,,2,1,,HSE Dublin & Midlands
27/02/2023,CHI at Tallaght,6,,6,,0,,,HSE Dublin & Midlands
27/02/2023,HSE Dublin and North East Total,79,1,80,35,112,5,0,
27/02/2023,MRH Mullingar,3,0,3,0,0,1,,HSE Dublin & Midlands
27/02/2023,MRH Portlaoise,4,0,4,0,9,1,,HSE Dublin & Midlands
27/02/2023,MRH Tullamore,0,0,0,8,3,,,HSE Dublin & Midlands
27/02/2023,Naas General Hospital,30,4,34,12,13,6,,HSE Dublin & Midlands
27/02/2023,St. James's Hospital,10,0,10,0,66,,,HSE Dublin & Midlands
27/02/2023,Tallaght University Hospital,28,,28,6,45,9,,HSE Dublin & Midlands
27/02/2023,St Luke's General Hospital Kilkenny,6,1,7,15,12,,,
27/02/2023,St. Vincent's University Hospital,22,0,22,20,41,7,,HSE Dublin & South East
27/02/2023,Tipperary University Hospital,17,0,17,12,7,6,,HSE Dublin & South East
27/02/2023,HSE Dublin and Midlands Total,133,5,138,73,199,31,0,
27/02/2023,Wexford General Hospital,6,5,11,0,6,2,,HSE Dublin & South East
27/02/2023,Cork University Hospital,24,14,38,25,55,3,,HSE South West
27/02/2023,Mercy University Hospital,7,,7,0,13,,,HSE South West
27/02/2023,UH Kerry,13,0,13,0,15,2,,HSE South West
27/02/2023,UH Limerick,18,28,46,16,21,1,,HSE Mid West
27/02/2023,Galway University Hospital,38,11,49,0,24,18,,HSE West & North West
27/02/2023,Letterkenny University Hospital,12,10,22,0,15,5,,HSE West & North West
27/02/2023,HSE Dublin and South East Total,118,68,186,83,187,31,0,
27/02/2023,Portiuncula University Hospital,5,0,5,4,7,1,,HSE West & North West
27/02/2023,Sligo University Hospital,4,15,19,10,8,13,,HSE West & North West
27/02/2023,National Total,348,98,446,216,525,90,Unnamed: 20_level_1,
28/02/2023,Cavan General Hospital,5,0,5,4,2,,,HSE Dublin & North East
28/02/2023,Connolly Hospital,0,0,0,10,7,,,HSE Dublin & North East
28/02/2023,Mater Misericordiae University Hospital,30,,30,0,47,3,,HSE Dublin & North East
28/02/2023,Our Lady of Lourdes Hospital,11,1,12,11,26,,,HSE Dublin & North East
28/02/2023,Our Lady's Hospital Navan,0,0,0,10,4,,,HSE Dublin & North East
28/02/2023,CHI at Crumlin,16,,16,,2,1,,HSE Dublin & Midlands
28/02/2023,CHI at Tallaght,1,,1,,0,,,HSE Dublin & Midlands
28/02/2023,HSE Dublin and North East Total,70,1,71,35,101,4,0,
28/02/2023,MRH Mullingar,2,0,2,0,0,,,HSE Dublin & Midlands
28/02/2023,MRH Portlaoise,3,0,3,0,6,1,,HSE Dublin & Midlands
28/02/2023,MRH Tullamore,3,0,3,6,4,,,HSE Dublin & Midlands
28/02/2023,Naas General Hospital,9,4,13,10,13,1,,HSE Dublin & Midlands
28/02/2023,St. James's Hospital,23,0,23,0,66,,,HSE Dublin & Midlands
28/02/2023,Tallaght University Hospital,32,0,32,6,44,13,,HSE Dublin & Midlands
28/02/2023,St Luke's General Hospital Kilkenny,16,1,17,25,13,2,,
28/02/2023,St. Vincent's University Hospital,33,0,33,20,41,5,,HSE Dublin & South East
28/02/2023,Tipperary University Hospital,20,,20,15,14,12,,HSE Dublin & South East
28/02/2023,HSE Dublin and Midlands Total,145,5,150,82,204,34,0,
28/02/2023,Wexford General Hospital,6,2,8,12,5,,,HSE Dublin & South East
28/02/2023,Cork University Hospital,18,14,32,26,53,3,,HSE South West
28/02/2023,Mercy University Hospital,7,,7,7,13,,,HSE South West
28/02/2023,UH Kerry,25,0,25,0,14,5,,HSE South West
28/02/2023,UH Limerick,20,31,51,53,20,4,,HSE Mid West
28/02/2023,Galway University Hospital,14,10,24,22,24,8,,HSE West & North West
28/02/2023,Letterkenny University Hospital,1,6,7,7,20,4,,HSE West & North West
28/02/2023,HSE Dublin and South East Total,91,63,154,157,184,24,0,
28/02/2023,Portiuncula University Hospital,2,,2,6,7,,,HSE West & North West
28/02/2023,Sligo University Hospital,8,16,24,10,8,8,,HSE West & North West
28/02/2023,National Total,324,95,419,295,518,78,Unnamed: 20_level_1,
01/03/2023,Cavan General Hospital,9,,9,4,6,,,HSE Dublin & North East
01/03/2023,Connolly Hospital,2,,2,14,7,,,HSE Dublin & North East
01/03/2023,Mater Misericordiae University Hospital,32,,32,0,48,1,,HSE Dublin & North East
01/03/2023,Our Lady of Lourdes Hospital,4,3,7,15,29,,,HSE Dublin & North East
01/03/2023,Our Lady's Hospital Navan,3,0,3,10,4,,,HSE Dublin & North East
01/03/2023,CHI at Crumlin,3,,3,,2,,,HSE Dublin & Midlands
01/03/2023,CHI at Tallaght,0,,0,,0,,,HSE Dublin & Midlands
01/03/2023,HSE Dublin and North East Total,53,3,56,43,108,1,0,
01/03/2023,MRH Mullingar,8,0,8,0,0,,,HSE Dublin & Midlands
01/03/2023,MRH Portlaoise,8,0,8,0,7,,,HSE Dublin & Midlands
01/03/2023,MRH Tullamore,0,0,0,4,4,,,HSE Dublin & Midlands
01/03/2023,Naas General Hospital,19,4,23,4,15,2,,HSE Dublin & Midlands
01/03/2023,St. James's Hospital,27,0,27,0,69,,,HSE Dublin & Midlands
01/03/2023,Tallaght University Hospital,25,0,25,10,51,12,,HSE Dublin & Midlands
01/03/2023,St Luke's General Hospital Kilkenny,15,0,15,14,12,3,,
01/03/2023,St. Vincent's University Hospital,45,,45,25,47,10,,HSE Dublin & South East
01/03/2023,Tipperary University Hospital,24,,24,15,8,10,,HSE Dublin & South East
01/03/2023,HSE Dublin and Midlands Total,175,4,179,72,216,38,0,
01/03/2023,Wexford General Hospital,9,,9,9,7,,,HSE Dublin & South East
01/03/2023,Cork University Hospital,21,8,29,27,53,2,,HSE South West
01/03/2023,Mercy University Hospital,4,0,4,8,16,,,HSE South West
01/03/2023,UH Kerry,20,0,20,13,16,7,,HSE South West
01/03/2023,UH Limerick,27,30,57,48,31,10,,HSE Mid West
01/03/2023,Galway University Hospital,28,10,38,0,24,12,,HSE West & North West
01/03/2023,Letterkenny University Hospital,0,0,0,0,16,,,HSE West & North West
01/03/2023,HSE Dublin and South East Total,109,48,157,137,199,31,0,
01/03/2023,Portiuncula University Hospital,0,0,0,3,6,,,HSE West & North West
01/03/2023,Sligo University Hospital,15,,15,8,8,5,,HSE West & North West
01/03/2023,National Total,362,67,429,271,547,80,Unnamed: 20_level_1,
02/03/2023,Cavan General Hospital,2,0,2,2,5,,,HSE Dublin & North East
02/03/2023,Connolly Hospital,1,0,1,13,7,,,HSE Dublin & North East
02/03/2023,Mater Misericordiae University Hospital,37,,37,0,43,6,,HSE Dublin & North East
02/03/2023,Our Lady of Lourdes Hospital,0,0,0,6,31,,,HSE Dublin & North East
02/03/2023,Our Lady's Hospital Navan,3,0,3,10,4,,,HSE Dublin & North East
02/03/2023,CHI at Crumlin,1,,1,,2,,,HSE Dublin & Midlands
02/03/2023,CHI at Tallaght,5,,5,,0,,,HSE Dublin & Midlands
02/03/2023,HSE Dublin and North East Total,49,0,49,31,107,6,0,
02/03/2023,MRH Mullingar,7,0,7,0,0,,,HSE Dublin & Midlands
02/03/2023,MRH Portlaoise,3,0,3,0,9,,,HSE Dublin & Midlands
02/03/2023,MRH Tullamore,0,0,0,5,3,,,HSE Dublin & Midlands
02/03/2023,Naas General Hospital,15,3,18,11,11,1,,HSE Dublin & Midlands
02/03/2023,St. James's Hospital,12,0,12,0,70,1,,HSE Dublin & Midlands
02/03/2023,Tallaght University Hospital,27,0,27,6,49,10,,HSE Dublin & Midlands
02/03/2023,St Luke's General Hospital Kilkenny,12,5,17,15,10,6,,
02/03/2023,St. Vincent's University Hospital,18,0,18,58,46,1,,HSE Dublin & South East
02/03/2023,Tipperary University Hospital,19,,19,12,7,11,,HSE Dublin & South East
02/03/2023,HSE Dublin and Midlands Total,113,8,121,107,208,30,0,
02/03/2023,Wexford General Hospital,,,,0,7,,,HSE Dublin & South East
02/03/2023,Cork University Hospital,14,13,27,13,51,3,,HSE South West
02/03/2023,Mercy University Hospital,2,0,2,7,18,,,HSE South West
02/03/2023,UH Kerry,11,,11,12,16,1,,HSE South West
02/03/2023,UH Limerick,27,37,64,27,30,8,,HSE Mid West
02/03/2023,Galway University Hospital,20,10,30,34,29,5,,HSE West & North West
02/03/2023,Letterkenny University Hospital,2,4,6,0,17,,,HSE West & North West
02/03/2023,HSE Dublin and South East Total,76,64,140,123,204,17,0,
02/03/2023,Portiuncula University Hospital,0,0,0,0,6,,,HSE West & North West
02/03/2023,Sligo University Hospital,3,9,12,11,8,5,,HSE West & North West
02/03/2023,National Total,256,91,347,278,542,66,Unnamed: 20_level_1,
03/03/2023,Cavan General Hospital,0,0,0,3,5,,,HSE Dublin & North East
03/03/2023,Connolly Hospital,1,,1,10,6,,,HSE Dublin & North East
03/03/2023,Mater Misericordiae University Hospital,28,,28,0,43,,,HSE Dublin & North East
03/03/2023,Our Lady of Lourdes Hospital,0,0,0,6,31,,,HSE Dublin & North East
03/03/2023,Our Lady's Hospital Navan,0,,0,0,3,,,HSE Dublin & North East
03/03/2023,CHI at Crumlin,6,,6,,2,,,HSE Dublin & Midlands
03/03/2023,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
03/03/2023,HSE Dublin and North East Total,36,0,36,19,105,0,0,
03/03/2023,MRH Mullingar,9,0,9,0,0,,,HSE Dublin & Midlands
03/03/2023,MRH Portlaoise,4,0,4,0,9,,,HSE Dublin & Midlands
03/03/2023,MRH Tullamore,0,0,0,9,6,,,HSE Dublin & Midlands
03/03/2023,Naas General Hospital,15,3,18,4,11,2,,HSE Dublin & Midlands
03/03/2023,St. James's Hospital,11,0,11,0,75,,,HSE Dublin & Midlands
03/03/2023,Tallaght University Hospital,31,0,31,6,48,10,,HSE Dublin & Midlands
03/03/2023,St Luke's General Hospital Kilkenny,15,8,23,18,10,6,,
03/03/2023,St. Vincent's University Hospital,19,,19,47,42,,,HSE Dublin & South East
03/03/2023,Tipperary University Hospital,8,,8,12,7,4,,HSE Dublin & South East
03/03/2023,HSE Dublin and Midlands Total,113,11,124,96,211,22,0,
03/03/2023,Wexford General Hospital,0,0,0,0,7,,,HSE Dublin & South East
03/03/2023,Cork University Hospital,22,6,28,21,50,1,,HSE South West
03/03/2023,Mercy University Hospital,8,0,8,7,19,,,HSE South West
03/03/2023,UH Kerry,14,0,14,13,18,1,,HSE South West
03/03/2023,UH Limerick,16,24,40,53,25,,,HSE Mid West
03/03/2023,Galway University Hospital,15,6,21,14,39,,,HSE West & North West
03/03/2023,Letterkenny University Hospital,0,2,2,0,17,2,,HSE West & North West
03/03/2023,HSE Dublin and South East Total,75,38,113,135,208,4,0,
03/03/2023,Portiuncula University Hospital,3,0,3,2,6,,,HSE West & North West
03/03/2023,Sligo University Hospital,3,9,12,9,10,7,,HSE West & North West
03/03/2023,National Total,234,66,300,264,549,39,Unnamed: 20_level_1,
04/03/2023,Cavan General Hospital,2,0,2,6,5,,,HSE Dublin & North East
04/03/2023,Connolly Hospital,0,0,0,13,6,,,HSE Dublin & North East
04/03/2023,Mater Misericordiae University Hospital,26,,26,0,38,3,,HSE Dublin & North East
04/03/2023,Our Lady of Lourdes Hospital,0,0,0,4,32,,,HSE Dublin & North East
04/03/2023,Our Lady's Hospital Navan,4,0,4,0,4,,,HSE Dublin & North East
04/03/2023,CHI at Crumlin,4,,4,,2,,,HSE Dublin & Midlands
04/03/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
04/03/2023,HSE Dublin and North East Total,36,0,36,48,98,3,0,
04/03/2023,MRH Mullingar,3,0,3,0,1,,,HSE Dublin & Midlands
04/03/2023,MRH Portlaoise,4,0,4,0,8,,,HSE Dublin & Midlands
04/03/2023,MRH Tullamore,0,,0,0,4,,,HSE Dublin & Midlands
04/03/2023,Naas General Hospital,8,1,9,0,12,,,HSE Dublin & Midlands
04/03/2023,St. James's Hospital,9,0,9,0,75,,,HSE Dublin & Midlands
04/03/2023,Tallaght University Hospital,18,0,18,6,52,2,,HSE Dublin & Midlands
04/03/2023,St Luke's General Hospital Kilkenny,11,3,14,39,12,6,,
04/03/2023,St. Vincent's University Hospital,16,0,16,20,42,,,HSE Dublin & South East
04/03/2023,Tipperary University Hospital,3,,3,12,6,,,HSE Dublin & South East
04/03/2023,HSE Dublin and Midlands Total,74,4,78,77,215,8,0,
04/03/2023,Wexford General Hospital,0,0,0,0,7,,,HSE Dublin & South East
04/03/2023,Cork University Hospital,27,6,33,22,47,,,HSE South West
04/03/2023,Mercy University Hospital,7,0,7,5,16,,,HSE South West
04/03/2023,UH Kerry,11,,11,0,20,1,,HSE South West
04/03/2023,UH Limerick,15,7,22,10,25,2,,HSE Mid West
04/03/2023,Galway University Hospital,4,2,6,0,36,,,HSE West & North West
04/03/2023,Letterkenny University Hospital,5,0,5,0,13,,,HSE West & North West
04/03/2023,HSE Dublin and South East Total,69,15,84,52,194,3,0,
04/03/2023,Portiuncula University Hospital,-7,9,2,0,6,,,HSE West & North West
04/03/2023,Sligo University Hospital,3,9,12,0,10,6,,HSE West & North West
04/03/2023,National Total,186,43,229,177,534,22,Unnamed: 20_level_1,
05/03/2023,Cavan General Hospital,0,0,0,7,5,,,HSE Dublin & North East
05/03/2023,Connolly Hospital,1,0,1,16,6,,,HSE Dublin & North East
05/03/2023,Mater Misericordiae University Hospital,22,,22,0,38,2,,HSE Dublin & North East
05/03/2023,Our Lady of Lourdes Hospital,0,0,0,4,32,,,HSE Dublin & North East
05/03/2023,Our Lady's Hospital Navan,0,0,0,5,4,,,HSE Dublin & North East
05/03/2023,CHI at Crumlin,3,,3,,2,,,HSE Dublin & Midlands
05/03/2023,CHI at Tallaght,1,0,1,,1,,,HSE Dublin & Midlands
05/03/2023,HSE Dublin and North East Total,27,0,27,58,98,2,0,
05/03/2023,MRH Mullingar,4,0,4,0,1,1,,HSE Dublin & Midlands
05/03/2023,MRH Portlaoise,11,0,11,0,8,,,HSE Dublin & Midlands
05/03/2023,MRH Tullamore,1,,1,6,4,,,HSE Dublin & Midlands
05/03/2023,Naas General Hospital,12,3,15,5,12,2,,HSE Dublin & Midlands
05/03/2023,St. James's Hospital,12,0,12,0,75,,,HSE Dublin & Midlands
05/03/2023,Tallaght University Hospital,39,0,39,6,52,9,,HSE Dublin & Midlands
05/03/2023,St Luke's General Hospital Kilkenny,17,,17,35,12,10,,
05/03/2023,St. Vincent's University Hospital,20,,20,20,42,3,,HSE Dublin & South East
05/03/2023,Tipperary University Hospital,11,0,11,12,6,1,,HSE Dublin & South East
05/03/2023,HSE Dublin and Midlands Total,133,3,136,88,215,26,0,
05/03/2023,Wexford General Hospital,0,0,0,0,7,,,HSE Dublin & South East
05/03/2023,Cork University Hospital,30,4,34,20,47,9,,HSE South West
05/03/2023,Mercy University Hospital,7,,7,6,16,1,,HSE South West
05/03/2023,UH Kerry,14,0,14,0,20,3,,HSE South West
05/03/2023,UH Limerick,11,22,33,32,25,3,,HSE Mid West
05/03/2023,Galway University Hospital,13,0,13,0,36,,,HSE West & North West
05/03/2023,Letterkenny University Hospital,3,1,4,0,13,,,HSE West & North West
05/03/2023,HSE Dublin and South East Total,78,27,105,77,194,16,0,
05/03/2023,Portiuncula University Hospital,3,,3,1,6,1,,HSE West & North West
05/03/2023,Sligo University Hospital,12,11,23,6,10,8,,HSE West & North West
05/03/2023,National Total,260,50,310,230,534,56,Unnamed: 20_level_1,
06/03/2023,Cavan General Hospital,1,0,1,1,5,,,HSE Dublin & North East
06/03/2023,Connolly Hospital,0,0,0,17,6,,,HSE Dublin & North East
06/03/2023,Mater Misericordiae University Hospital,30,,30,0,38,5,,HSE Dublin & North East
06/03/2023,Our Lady of Lourdes Hospital,2,0,2,5,32,,,HSE Dublin & North East
06/03/2023,Our Lady's Hospital Navan,0,0,0,6,4,,,HSE Dublin & North East
06/03/2023,CHI at Crumlin,6,,6,,2,,,HSE Dublin & Midlands
06/03/2023,CHI at Tallaght,6,,6,,1,,,HSE Dublin & Midlands
06/03/2023,HSE Dublin and North East Total,45,0,45,29,98,5,0,
06/03/2023,MRH Mullingar,6,0,6,0,0,2,,HSE Dublin & Midlands
06/03/2023,MRH Portlaoise,15,0,15,0,8,4,,HSE Dublin & Midlands
06/03/2023,MRH Tullamore,1,0,1,15,4,,,HSE Dublin & Midlands
06/03/2023,Naas General Hospital,9,2,11,4,12,2,,HSE Dublin & Midlands
06/03/2023,St. James's Hospital,23,0,23,0,75,4,,HSE Dublin & Midlands
06/03/2023,Tallaght University Hospital,42,,42,10,52,20,,HSE Dublin & Midlands
06/03/2023,St Luke's General Hospital Kilkenny,20,4,24,28,12,13,,
06/03/2023,St. Vincent's University Hospital,36,,36,22,42,10,,HSE Dublin & South East
06/03/2023,Tipperary University Hospital,16,,16,15,6,8,,HSE Dublin & South East
