Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
02/07/2024,Naas General Hospital,1,0,1,0,7,,
02/07/2024,St. James's Hospital,10,0,10,16,34,,
02/07/2024,St. Luke's Radiation Oncology Network,,,,,0,,
02/07/2024,Tallaght University Hospital,11,0,11,17,14,,
02/07/2024,HSE Dublin and Midlands Total,27,0,27,58,77,0,0
02/07/2024,National Rehabilitation Hospital,,,,,10,,
02/07/2024,St. Columcille's Hospital,,,,,5,,
02/07/2024,St Luke's General Hospital Kilkenny,0,0,0,27,10,,
02/07/2024,St. Michael's Hospital,,,,,4,,
02/07/2024,St. Vincent's University Hospital,19,0,19,52,16,3,2
02/07/2024,Tipperary University Hospital,3,0,3,6,9,,
02/07/2024,UH Waterford,0,0,0,8,20,,
02/07/2024,Wexford General Hospital,6,9,15,6,9,3,
02/07/2024,HSE Dublin and South East Total,28,9,37,99,83,6,2
02/07/2024,Bantry General Hospital,,,,,8,,
02/07/2024,Cork University Hospital,6,4,10,19,37,1,
02/07/2024,Mallow General Hospital,,,,,7,,
02/07/2024,Mercy University Hospital,14,0,14,7,11,1,1
02/07/2024,South Infirmary Victoria University Hospital,,,,,2,,
02/07/2024,UH Kerry,10,0,10,8,15,2,
02/07/2024,HSE South West Total,30,4,34,34,80,4,1
02/07/2024,Ennis Hospital,,,,,1,,
02/07/2024,Nenagh Hospital,,,,,2,,
02/07/2024,St. John's Hospital Limerick,,,,,2,,
02/07/2024,UH Limerick,26,32,58,44,16,18,8
02/07/2024,HSE Mid West Total,26,32,58,44,21,18,8
02/07/2024,Galway University Hospital,21,7,28,26,33,3,
02/07/2024,Letterkenny University Hospital,2,5,7,0,32,1,
02/07/2024,Mayo University Hospital,5,7,12,0,7,1,
02/07/2024,Portiuncula University Hospital,0,0,0,0,2,,
02/07/2024,Roscommon University Hospital,,,,,4,,
02/07/2024,Sligo University Hospital,10,10,20,12,29,2,
02/07/2024,HSE West and North West Total,38,29,67,38,107,7,0
02/07/2024,National Total,221,74,295,337,410,36,11
03/07/2024,Beaumont Hospital,12,0,12,8,17,,
03/07/2024,Cavan General Hospital,3,0,3,4,2,,
03/07/2024,Connolly Hospital,3,0,3,0,7,,
03/07/2024,Louth County Hospital,,,,,0,,
03/07/2024,Mater Misericordiae University Hospital,21,0,21,11,19,1,
03/07/2024,National Orthopaedic Hospital Cappagh,,,,,3,,
03/07/2024,Our Lady of Lourdes Hospital,19,0,19,21,1,,
03/07/2024,Our Lady's Hospital Navan,5,0,5,11,1,,
03/07/2024,HSE Dublin and North East Total,63,0,63,55,50,1,0
03/07/2024,CHI at Crumlin,4,0,4,0,3,,
03/07/2024,CHI at Tallaght,1,0,1,0,0,,
03/07/2024,CHI at Temple Street,4,0,4,0,3,,
03/07/2024,MRH Mullingar,1,0,1,1,1,,
03/07/2024,MRH Portlaoise,6,0,6,0,6,,
03/07/2024,MRH Tullamore,0,0,0,9,7,,
03/07/2024,Naas General Hospital,19,0,19,0,7,,
03/07/2024,St. James's Hospital,12,0,12,14,35,,
03/07/2024,St. Luke's Radiation Oncology Network,,,,,0,,
03/07/2024,Tallaght University Hospital,12,0,12,18,13,1,
03/07/2024,HSE Dublin and Midlands Total,59,0,59,42,75,1,0
03/07/2024,National Rehabilitation Hospital,,,,,8,,
03/07/2024,St. Columcille's Hospital,,,,,3,,
03/07/2024,St Luke's General Hospital Kilkenny,2,0,2,38,8,,
03/07/2024,St. Michael's Hospital,,,,,4,,
03/07/2024,St. Vincent's University Hospital,23,0,23,50,19,1,
03/07/2024,Tipperary University Hospital,3,0,3,6,9,,
03/07/2024,UH Waterford,0,0,0,10,16,,
03/07/2024,Wexford General Hospital,1,3,4,14,9,,
03/07/2024,HSE Dublin and South East Total,29,3,32,118,76,1,0
03/07/2024,Bantry General Hospital,,,,,8,,
03/07/2024,Cork University Hospital,15,4,19,18,35,2,
03/07/2024,Mallow General Hospital,,,,,5,,
03/07/2024,Mercy University Hospital,16,2,18,7,7,3,
03/07/2024,South Infirmary Victoria University Hospital,,,,,2,,
03/07/2024,UH Kerry,11,0,11,8,19,2,
03/07/2024,HSE South West Total,42,6,48,33,76,7,0
03/07/2024,Ennis Hospital,,,,,1,,
03/07/2024,Nenagh Hospital,,,,,3,,
03/07/2024,St. John's Hospital Limerick,,,,,3,,
03/07/2024,UH Limerick,25,32,57,52,17,18,4
03/07/2024,HSE Mid West Total,25,32,57,52,24,18,4
03/07/2024,Galway University Hospital,23,11,34,23,36,8,
03/07/2024,Letterkenny University Hospital,5,5,10,0,23,2,
03/07/2024,Mayo University Hospital,3,8,11,0,6,1,
03/07/2024,Portiuncula University Hospital,1,0,1,0,2,,
03/07/2024,Roscommon University Hospital,,,,,2,,
03/07/2024,Sligo University Hospital,3,10,13,11,29,6,
03/07/2024,HSE West and North West Total,35,34,69,34,98,17,0
03/07/2024,National Total,253,75,328,334,399,45,4
04/07/2024,Beaumont Hospital,0,0,0,7,21,,
04/07/2024,Cavan General Hospital,4,0,4,3,1,,
04/07/2024,Connolly Hospital,0,0,0,0,7,,
04/07/2024,Louth County Hospital,,,,,0,,
04/07/2024,Mater Misericordiae University Hospital,13,0,13,11,19,,
04/07/2024,National Orthopaedic Hospital Cappagh,,,,,3,,
04/07/2024,Our Lady of Lourdes Hospital,10,0,10,21,1,,
04/07/2024,Our Lady's Hospital Navan,3,0,3,10,1,,
04/07/2024,HSE Dublin and North East Total,30,0,30,52,53,0,0
04/07/2024,CHI at Crumlin,8,,8,,3,,
04/07/2024,CHI at Tallaght,0,0,0,0,0,,
04/07/2024,CHI at Temple Street,1,0,1,0,2,,
04/07/2024,MRH Mullingar,2,0,2,3,1,,
04/07/2024,MRH Portlaoise,5,0,5,0,6,,
04/07/2024,MRH Tullamore,0,0,0,12,6,,
04/07/2024,Naas General Hospital,3,3,6,4,9,,
04/07/2024,St. James's Hospital,25,0,25,15,35,,
04/07/2024,St. Luke's Radiation Oncology Network,,,,,1,,
04/07/2024,Tallaght University Hospital,12,0,12,17,16,2,
04/07/2024,HSE Dublin and Midlands Total,56,3,59,51,79,2,0
04/07/2024,National Rehabilitation Hospital,,,,,8,,
04/07/2024,St. Columcille's Hospital,,,,,3,,
04/07/2024,St Luke's General Hospital Kilkenny,7,0,7,37,8,,
04/07/2024,St. Michael's Hospital,,,,,4,,
04/07/2024,St. Vincent's University Hospital,23,0,23,62,19,1,
04/07/2024,Tipperary University Hospital,3,0,3,6,12,,
04/07/2024,UH Waterford,0,0,0,10,14,,
04/07/2024,Wexford General Hospital,2,0,2,16,10,,
04/07/2024,HSE Dublin and South East Total,35,0,35,131,78,1,0
04/07/2024,Bantry General Hospital,,,,,8,,
04/07/2024,Cork University Hospital,21,3,24,18,34,2,
04/07/2024,Mallow General Hospital,,,,,5,,
04/07/2024,Mercy University Hospital,18,1,19,7,6,3,
04/07/2024,South Infirmary Victoria University Hospital,,,,,3,,
04/07/2024,UH Kerry,15,0,15,8,16,2,
04/07/2024,HSE South West Total,54,4,58,33,72,7,0
04/07/2024,Ennis Hospital,,,,,1,,
04/07/2024,Nenagh Hospital,,,,,3,,
04/07/2024,St. John's Hospital Limerick,,,,,3,,
04/07/2024,UH Limerick,24,34,58,30,17,17,3
04/07/2024,HSE Mid West Total,24,34,58,30,24,17,3
04/07/2024,Galway University Hospital,20,7,27,21,34,8,
04/07/2024,Letterkenny University Hospital,-2,4,2,5,23,,
04/07/2024,Mayo University Hospital,4,12,16,0,5,7,
04/07/2024,Portiuncula University Hospital,1,0,1,0,2,,
04/07/2024,Roscommon University Hospital,,,,,5,,
04/07/2024,Sligo University Hospital,4,4,8,12,29,3,
04/07/2024,HSE West and North West Total,27,27,54,38,98,18,0
04/07/2024,National Total,226,68,294,335,404,45,3
05/07/2024,Beaumont Hospital,7,0,7,5,19,,
05/07/2024,Cavan General Hospital,2,0,2,3,1,,
05/07/2024,Connolly Hospital,0,0,0,0,7,,
05/07/2024,Louth County Hospital,,,,,0,,
05/07/2024,Mater Misericordiae University Hospital,8,0,8,8,19,,
05/07/2024,National Orthopaedic Hospital Cappagh,,,,,3,,
05/07/2024,Our Lady of Lourdes Hospital,2,0,2,16,1,,
05/07/2024,Our Lady's Hospital Navan,6,0,6,15,1,,
05/07/2024,HSE Dublin and North East Total,25,0,25,47,51,0,0
05/07/2024,CHI at Crumlin,3,,3,0,3,,
05/07/2024,CHI at Tallaght,0,,0,0,0,,
05/07/2024,CHI at Temple Street,0,0,0,0,3,,
05/07/2024,MRH Mullingar,0,0,0,0,1,,
05/07/2024,MRH Portlaoise,5,0,5,0,5,,
05/07/2024,MRH Tullamore,0,0,0,0,4,,
05/07/2024,Naas General Hospital,0,2,2,8,9,,
05/07/2024,St. James's Hospital,10,0,10,15,36,2,
05/07/2024,St. Luke's Radiation Oncology Network,,,,,1,,
05/07/2024,Tallaght University Hospital,7,0,7,18,16,,
05/07/2024,HSE Dublin and Midlands Total,25,2,27,41,78,2,0
05/07/2024,National Rehabilitation Hospital,,,,,9,,
05/07/2024,St. Columcille's Hospital,,,,,3,,
05/07/2024,St Luke's General Hospital Kilkenny,0,0,0,33,11,,
05/07/2024,St. Michael's Hospital,,,,,4,,
05/07/2024,St. Vincent's University Hospital,22,0,22,62,19,4,1
05/07/2024,Tipperary University Hospital,3,0,3,6,16,1,
05/07/2024,UH Waterford,0,0,0,9,13,,
05/07/2024,Wexford General Hospital,0,6,6,15,12,,
05/07/2024,HSE Dublin and South East Total,25,6,31,125,87,5,1
05/07/2024,Bantry General Hospital,,,,,8,,
05/07/2024,Cork University Hospital,8,2,10,16,30,,
05/07/2024,Mallow General Hospital,,,,,5,,
05/07/2024,Mercy University Hospital,9,0,9,5,8,4,
05/07/2024,South Infirmary Victoria University Hospital,,,,,3,,
05/07/2024,UH Kerry,11,0,11,8,20,1,
05/07/2024,HSE South West Total,28,2,30,29,74,5,0
05/07/2024,Ennis Hospital,,,,,1,,
05/07/2024,Nenagh Hospital,,,,,3,,
05/07/2024,St. John's Hospital Limerick,,,,,3,,
05/07/2024,UH Limerick,13,30,43,50,19,10,3
05/07/2024,HSE Mid West Total,13,30,43,50,26,10,3
05/07/2024,Galway University Hospital,20,3,23,20,36,1,
05/07/2024,Letterkenny University Hospital,0,3,3,0,26,1,
05/07/2024,Mayo University Hospital,4,5,9,0,4,5,
05/07/2024,Portiuncula University Hospital,1,0,1,0,2,,
05/07/2024,Roscommon University Hospital,,,,,4,,
05/07/2024,Sligo University Hospital,3,2,5,12,30,2,
05/07/2024,HSE West and North West Total,28,13,41,32,102,9,0
05/07/2024,National Total,144,53,197,324,418,31,4
06/07/2024,Beaumont Hospital,0,0,0,7,17,,
06/07/2024,Cavan General Hospital,1,0,1,10,1,,
06/07/2024,Connolly Hospital,0,0,0,0,7,,
06/07/2024,Louth County Hospital,,,,,0,,
06/07/2024,Mater Misericordiae University Hospital,7,0,7,9,19,,
06/07/2024,National Orthopaedic Hospital Cappagh,,,,,3,,
06/07/2024,Our Lady of Lourdes Hospital,0,0,0,12,1,,
06/07/2024,Our Lady's Hospital Navan,3,0,3,5,1,,
06/07/2024,HSE Dublin and North East Total,11,0,11,43,49,0,0
06/07/2024,CHI at Crumlin,2,,2,,3,,
06/07/2024,CHI at Tallaght,0,0,0,,0,,
06/07/2024,CHI at Temple Street,3,,3,0,3,,
06/07/2024,MRH Mullingar,0,0,0,0,1,,
06/07/2024,MRH Portlaoise,9,0,9,7,5,,
06/07/2024,MRH Tullamore,0,0,0,0,4,,
06/07/2024,Naas General Hospital,0,0,0,0,8,,
06/07/2024,St. James's Hospital,4,0,4,12,37,,
06/07/2024,St. Luke's Radiation Oncology Network,,,,,1,,
06/07/2024,Tallaght University Hospital,2,0,2,7,15,,
06/07/2024,HSE Dublin and Midlands Total,20,0,20,26,77,0,0
06/07/2024,National Rehabilitation Hospital,,,,,9,,
06/07/2024,St. Columcille's Hospital,,,,,3,,
06/07/2024,St Luke's General Hospital Kilkenny,0,0,0,4,11,,
06/07/2024,St. Michael's Hospital,,,,,4,,
06/07/2024,St. Vincent's University Hospital,9,0,9,50,19,,
06/07/2024,Tipperary University Hospital,1,0,1,5,17,,
06/07/2024,UH Waterford,0,0,0,0,15,,
06/07/2024,Wexford General Hospital,0,2,2,16,12,,
06/07/2024,HSE Dublin and South East Total,10,2,12,75,90,0,0
06/07/2024,Bantry General Hospital,,,,,8,,
06/07/2024,Cork University Hospital,0,0,0,3,32,,
06/07/2024,Mallow General Hospital,,,,,5,,
06/07/2024,Mercy University Hospital,9,0,9,5,8,,
06/07/2024,South Infirmary Victoria University Hospital,,,,,3,,
06/07/2024,UH Kerry,11,0,11,8,17,1,1
06/07/2024,HSE South West Total,20,0,20,16,73,1,1
06/07/2024,Ennis Hospital,,,,,4,,
06/07/2024,Nenagh Hospital,,,,,3,,
06/07/2024,St. John's Hospital Limerick,,,,,2,,
06/07/2024,UH Limerick,13,16,29,28,18,7,2
06/07/2024,HSE Mid West Total,13,16,29,28,27,7,2
06/07/2024,Galway University Hospital,6,0,6,22,35,1,1
06/07/2024,Letterkenny University Hospital,0,0,0,0,26,,
06/07/2024,Mayo University Hospital,0,3,3,0,7,,
06/07/2024,Portiuncula University Hospital,2,0,2,6,2,,
06/07/2024,Roscommon University Hospital,,,,,3,,
06/07/2024,Sligo University Hospital,2,1,3,12,30,1,1
06/07/2024,HSE West and North West Total,10,4,14,40,103,2,2
06/07/2024,National Total,84,22,106,228,419,10,5
07/07/2024,Beaumont Hospital,0,0,0,16,17,,
07/07/2024,Cavan General Hospital,2,0,2,13,1,,
07/07/2024,Connolly Hospital,0,0,0,0,7,,
07/07/2024,Louth County Hospital,,,,,0,,
07/07/2024,Mater Misericordiae University Hospital,10,0,10,8,19,,
07/07/2024,National Orthopaedic Hospital Cappagh,,,,,3,,
07/07/2024,Our Lady of Lourdes Hospital,5,0,5,13,1,,
07/07/2024,Our Lady's Hospital Navan,0,0,0,10,1,,
07/07/2024,HSE Dublin and North East Total,17,0,17,60,49,0,0
07/07/2024,CHI at Crumlin,2,,2,,3,,
07/07/2024,CHI at Tallaght,0,0,0,,0,,
07/07/2024,CHI at Temple Street,1,,1,3,3,,
07/07/2024,MRH Mullingar,2,0,2,0,1,,
07/07/2024,MRH Portlaoise,6,0,6,7,5,,
07/07/2024,MRH Tullamore,0,0,0,0,4,,
07/07/2024,Naas General Hospital,3,0,3,0,8,,
07/07/2024,St. James's Hospital,0,0,0,13,37,,
07/07/2024,St. Luke's Radiation Oncology Network,,,,,1,,
07/07/2024,Tallaght University Hospital,9,0,9,10,15,,
07/07/2024,HSE Dublin and Midlands Total,23,0,23,33,77,0,0
07/07/2024,National Rehabilitation Hospital,,,,,9,,
07/07/2024,St. Columcille's Hospital,,,,,3,,
07/07/2024,St Luke's General Hospital Kilkenny,0,0,0,0,11,,
07/07/2024,St. Michael's Hospital,,,,,4,,
07/07/2024,St. Vincent's University Hospital,10,0,10,50,19,1,
07/07/2024,Tipperary University Hospital,1,0,1,4,17,,
07/07/2024,UH Waterford,0,0,0,0,15,,
07/07/2024,Wexford General Hospital,3,4,7,15,12,,
07/07/2024,HSE Dublin and South East Total,14,4,18,69,90,1,0
07/07/2024,Bantry General Hospital,,,,,8,,
07/07/2024,Cork University Hospital,5,0,5,7,32,,
07/07/2024,Mallow General Hospital,,,,,5,,
07/07/2024,Mercy University Hospital,10,0,10,7,8,4,
07/07/2024,South Infirmary Victoria University Hospital,,,,,3,,
07/07/2024,UH Kerry,13,0,13,8,17,3,
07/07/2024,HSE South West Total,28,0,28,22,73,7,0
07/07/2024,Ennis Hospital,,,,,4,,
07/07/2024,Nenagh Hospital,,,,,3,,
07/07/2024,St. John's Hospital Limerick,,,,,2,,
07/07/2024,UH Limerick,15,34,49,30,18,8,1
07/07/2024,HSE Mid West Total,15,34,49,30,27,8,1
07/07/2024,Galway University Hospital,7,3,10,22,35,2,
07/07/2024,Letterkenny University Hospital,0,0,0,0,26,,
07/07/2024,Mayo University Hospital,1,4,5,0,7,,
07/07/2024,Portiuncula University Hospital,0,0,0,0,2,,
07/07/2024,Roscommon University Hospital,,,,,3,,
07/07/2024,Sligo University Hospital,5,2,7,12,30,1,1
07/07/2024,HSE West and North West Total,13,9,22,34,103,3,1
07/07/2024,National Total,110,47,157,248,419,19,2
08/07/2024,Beaumont Hospital,21,0,21,12,17,,
08/07/2024,Cavan General Hospital,4,0,4,6,1,,
08/07/2024,Connolly Hospital,0,0,0,0,7,,
08/07/2024,Louth County Hospital,,,,,0,,
08/07/2024,Mater Misericordiae University Hospital,18,0,18,10,19,1,
08/07/2024,National Orthopaedic Hospital Cappagh,,,,,3,,
08/07/2024,Our Lady of Lourdes Hospital,3,0,3,18,1,,
08/07/2024,Our Lady's Hospital Navan,1,0,1,9,1,,
08/07/2024,HSE Dublin and North East Total,47,0,47,55,49,1,0
08/07/2024,CHI at Crumlin,0,0,0,0,3,,
08/07/2024,CHI at Tallaght,1,0,1,0,0,,
08/07/2024,CHI at Temple Street,1,0,1,0,3,,
08/07/2024,MRH Mullingar,3,0,3,0,1,1,
08/07/2024,MRH Portlaoise,3,0,3,9,5,,
08/07/2024,MRH Tullamore,0,0,0,6,4,,
08/07/2024,Naas General Hospital,4,0,4,3,8,2,
08/07/2024,St. James's Hospital,7,0,7,15,37,,
08/07/2024,St. Luke's Radiation Oncology Network,,,,,1,,
08/07/2024,Tallaght University Hospital,12,0,12,15,15,3,
08/07/2024,HSE Dublin and Midlands Total,31,0,31,48,77,6,0
08/07/2024,National Rehabilitation Hospital,,,,,9,,
08/07/2024,St. Columcille's Hospital,,,,,3,,
08/07/2024,St Luke's General Hospital Kilkenny,2,0,2,28,11,,
08/07/2024,St. Michael's Hospital,,,,,4,,
08/07/2024,St. Vincent's University Hospital,24,0,24,50,19,5,2
08/07/2024,Tipperary University Hospital,6,0,6,13,17,,
08/07/2024,UH Waterford,0,0,0,0,15,,
08/07/2024,Wexford General Hospital,7,6,13,22,12,3,2
08/07/2024,HSE Dublin and South East Total,39,6,45,113,90,8,4
08/07/2024,Bantry General Hospital,,,,,8,,
08/07/2024,Cork University Hospital,7,0,7,18,32,,
08/07/2024,Mallow General Hospital,,,,,5,,
08/07/2024,Mercy University Hospital,18,0,18,7,8,5,
08/07/2024,South Infirmary Victoria University Hospital,,,,,3,,
08/07/2024,UH Kerry,16,4,20,8,17,6,2
08/07/2024,HSE South West Total,41,4,45,33,73,11,2
08/07/2024,Ennis Hospital,,,,,4,,
08/07/2024,Nenagh Hospital,,,,,3,,
08/07/2024,St. John's Hospital Limerick,,,,,2,,
08/07/2024,UH Limerick,27,36,63,23,18,26,3
08/07/2024,HSE Mid West Total,27,36,63,23,27,26,3
08/07/2024,Galway University Hospital,23,9,32,22,35,6,1
08/07/2024,Letterkenny University Hospital,0,0,0,0,26,,
08/07/2024,Mayo University Hospital,3,8,11,6,7,3,
08/07/2024,Portiuncula University Hospital,0,0,0,0,2,,
08/07/2024,Roscommon University Hospital,,,,,3,,
08/07/2024,Sligo University Hospital,5,5,10,12,30,3,
08/07/2024,HSE West and North West Total,31,22,53,40,103,12,1
08/07/2024,National Total,216,68,284,312,419,64,10
09/07/2024,Beaumont Hospital,19,0,19,15,15,,
09/07/2024,Cavan General Hospital,0,0,0,0,0,,
09/07/2024,Connolly Hospital,0,0,0,0,8,,
09/07/2024,Louth County Hospital,,,,,0,,
09/07/2024,Mater Misericordiae University Hospital,20,0,20,9,19,,
09/07/2024,National Orthopaedic Hospital Cappagh,,,,,3,,
09/07/2024,Our Lady of Lourdes Hospital,4,0,4,22,1,,
09/07/2024,Our Lady's Hospital Navan,0,0,0,10,1,,
09/07/2024,HSE Dublin and North East Total,43,0,43,56,47,0,0
09/07/2024,CHI at Crumlin,0,0,0,0,3,,
09/07/2024,CHI at Tallaght,1,0,1,0,0,,
09/07/2024,CHI at Temple Street,0,0,0,0,3,,
09/07/2024,MRH Mullingar,1,0,1,0,1,,
09/07/2024,MRH Portlaoise,6,0,6,0,6,,
09/07/2024,MRH Tullamore,0,0,0,19,4,,
09/07/2024,Naas General Hospital,6,0,6,1,12,,
09/07/2024,St. James's Hospital,17,0,17,15,37,,
09/07/2024,St. Luke's Radiation Oncology Network,,,,,1,,
09/07/2024,Tallaght University Hospital,20,0,20,20,14,4,
09/07/2024,HSE Dublin and Midlands Total,51,0,51,55,81,4,0
09/07/2024,National Rehabilitation Hospital,,,,,11,,
09/07/2024,St. Columcille's Hospital,,,,,5,,
09/07/2024,St Luke's General Hospital Kilkenny,3,0,3,35,10,,
09/07/2024,St. Michael's Hospital,,,,,4,,
09/07/2024,St. Vincent's University Hospital,24,0,24,50,19,5,1
09/07/2024,Tipperary University Hospital,12,0,12,12,15,4,
09/07/2024,UH Waterford,0,0,0,0,14,,
09/07/2024,Wexford General Hospital,10,10,20,18,12,3,
09/07/2024,HSE Dublin and South East Total,49,10,59,115,90,12,1
09/07/2024,Bantry General Hospital,,,,,8,,
09/07/2024,Cork University Hospital,25,3,28,21,33,,
09/07/2024,Mallow General Hospital,,,,,5,,
09/07/2024,Mercy University Hospital,24,2,26,7,9,8,7
09/07/2024,South Infirmary Victoria University Hospital,,,,,3,,
09/07/2024,UH Kerry,18,0,18,8,17,3,1
09/07/2024,HSE South West Total,67,5,72,36,75,11,8
09/07/2024,Ennis Hospital,,,,,10,,
09/07/2024,Nenagh Hospital,,,,,3,,
09/07/2024,St. John's Hospital Limerick,,,,,2,,
09/07/2024,UH Limerick,34,36,70,39,17,29,11
09/07/2024,HSE Mid West Total,34,36,70,39,32,29,11
09/07/2024,Galway University Hospital,20,6,26,22,37,5,
09/07/2024,Letterkenny University Hospital,0,0,0,0,29,,
09/07/2024,Mayo University Hospital,3,12,15,0,3,6,
09/07/2024,Portiuncula University Hospital,0,0,0,0,1,,
09/07/2024,Roscommon University Hospital,,,,,3,,
09/07/2024,Sligo University Hospital,15,10,25,11,30,5,
09/07/2024,HSE West and North West Total,38,28,66,33,103,16,0
09/07/2024,National Total,282,79,361,334,428,72,20
10/07/2024,Beaumont Hospital,6,0,6,9,19,,
10/07/2024,Cavan General Hospital,1,0,1,5,0,,
10/07/2024,Connolly Hospital,0,0,0,0,8,,
10/07/2024,Louth County Hospital,,,,,0,,
10/07/2024,Mater Misericordiae University Hospital,11,0,11,9,18,,
10/07/2024,National Orthopaedic Hospital Cappagh,,,,,1,,
10/07/2024,Our Lady of Lourdes Hospital,9,0,9,18,1,,
10/07/2024,Our Lady's Hospital Navan,0,0,0,7,1,,
10/07/2024,HSE Dublin and North East Total,27,0,27,48,48,0,0
10/07/2024,CHI at Crumlin,1,0,1,,3,,
10/07/2024,CHI at Tallaght,0,0,0,,0,,
10/07/2024,CHI at Temple Street,0,0,0,0,3,,
10/07/2024,MRH Mullingar,1,0,1,0,1,,
10/07/2024,MRH Portlaoise,2,0,2,0,8,,
10/07/2024,MRH Tullamore,0,0,0,15,3,,
10/07/2024,Naas General Hospital,13,0,13,3,9,,
10/07/2024,St. James's Hospital,16,0,16,15,38,1,
10/07/2024,St. Luke's Radiation Oncology Network,,,,,1,,
10/07/2024,Tallaght University Hospital,13,0,13,23,14,1,
10/07/2024,HSE Dublin and Midlands Total,46,0,46,56,80,2,0
10/07/2024,National Rehabilitation Hospital,,,,,11,,
10/07/2024,St. Columcille's Hospital,,,,,5,,
10/07/2024,St Luke's General Hospital Kilkenny,4,0,4,43,10,,
10/07/2024,St. Michael's Hospital,,,,,2,,
10/07/2024,St. Vincent's University Hospital,21,0,21,50,20,1,1
10/07/2024,Tipperary University Hospital,0,0,0,9,19,,
10/07/2024,UH Waterford,0,0,0,3,12,,
10/07/2024,Wexford General Hospital,6,9,15,16,11,3,
10/07/2024,HSE Dublin and South East Total,31,9,40,121,90,4,1
10/07/2024,Bantry General Hospital,,,,,8,,
10/07/2024,Cork University Hospital,37,11,48,29,33,2,
10/07/2024,Mallow General Hospital,,,,,5,,
10/07/2024,Mercy University Hospital,18,2,20,7,9,3,2
10/07/2024,South Infirmary Victoria University Hospital,,,,,3,,
10/07/2024,UH Kerry,7,0,7,8,15,,
10/07/2024,HSE South West Total,62,13,75,44,73,5,2
10/07/2024,Ennis Hospital,,,,,10,,
10/07/2024,Nenagh Hospital,,,,,3,,
10/07/2024,St. John's Hospital Limerick,,,,,2,,
10/07/2024,UH Limerick,43,46,89,49,15,20,16
10/07/2024,HSE Mid West Total,43,46,89,49,30,20,16
10/07/2024,Galway University Hospital,20,11,31,20,41,5,
10/07/2024,Letterkenny University Hospital,1,0,1,0,29,,
10/07/2024,Mayo University Hospital,6,9,15,8,8,4,
10/07/2024,Portiuncula University Hospital,1,0,1,0,1,,
10/07/2024,Roscommon University Hospital,,,,,3,,
10/07/2024,Sligo University Hospital,8,7,15,12,30,6,
10/07/2024,HSE West and North West Total,36,27,63,40,112,15,0
10/07/2024,National Total,245,95,340,358,433,46,19
11/07/2024,Beaumont Hospital,0,0,0,5,19,,
11/07/2024,Cavan General Hospital,4,0,4,0,0,,
11/07/2024,Connolly Hospital,0,0,0,0,8,,
11/07/2024,Louth County Hospital,,,,,0,,
11/07/2024,Mater Misericordiae University Hospital,6,0,6,8,19,,
11/07/2024,National Orthopaedic Hospital Cappagh,,,,,2,,
11/07/2024,Our Lady of Lourdes Hospital,14,0,14,20,1,,
11/07/2024,Our Lady's Hospital Navan,0,0,0,0,1,,
11/07/2024,HSE Dublin and North East Total,24,0,24,33,50,0,0
11/07/2024,CHI at Crumlin,2,0,2,0,3,,
11/07/2024,CHI at Tallaght,0,0,0,0,0,,
11/07/2024,CHI at Temple Street,1,0,1,0,3,,
11/07/2024,MRH Mullingar,3,0,3,0,1,,
11/07/2024,MRH Portlaoise,0,0,0,0,8,,
11/07/2024,MRH Tullamore,0,0,0,21,3,,
11/07/2024,Naas General Hospital,10,0,10,6,9,,
11/07/2024,St. James's Hospital,12,,12,15,40,,
11/07/2024,St. Luke's Radiation Oncology Network,,,,,0,,
11/07/2024,Tallaght University Hospital,11,0,11,17,14,1,
11/07/2024,HSE Dublin and Midlands Total,39,0,39,59,81,1,0
