Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
18/02/2025,St. Vincent's University Hospital,29,20,49,40,14,4,
18/02/2025,Tipperary University Hospital,7,0,7,15,6,1,
18/02/2025,UH Waterford,0,0,0,9,24,,
18/02/2025,Wexford General Hospital,4,2,6,23,6,1,
18/02/2025,HSE Dublin and South East Total,46,22,68,106,75,6,0
18/02/2025,Bantry General Hospital,,,,,3,,
18/02/2025,Cork University Hospital,42,8,50,31,33,4,
18/02/2025,Mallow General Hospital,,,,,1,,
18/02/2025,Mercy University Hospital,11,4,15,7,14,,
18/02/2025,South Infirmary Victoria University Hospital,,,,,1,,
18/02/2025,UH Kerry,16,8,24,10,28,4,1
18/02/2025,HSE South West Total,69,20,89,48,80,8,1
18/02/2025,Ennis Hospital,,,,,8,,
18/02/2025,Nenagh Hospital,,,,,3,,
18/02/2025,St. John's Hospital Limerick,,,,,6,,
18/02/2025,UH Limerick,12,44,56,61,6,17,
18/02/2025,HSE Mid West Total,12,44,56,61,23,17,0
18/02/2025,Galway University Hospital,19,20,39,25,45,9,
18/02/2025,Letterkenny University Hospital,6,7,13,13,35,4,
18/02/2025,Mayo University Hospital,13,17,30,15,14,11,
18/02/2025,Portiuncula University Hospital,8,0,8,5,4,,
18/02/2025,Roscommon University Hospital,,,,,7,,
18/02/2025,Sligo University Hospital,9,12,21,16,30,6,
18/02/2025,HSE West and North West Total,55,56,111,74,135,30,0
18/02/2025,National Total,361,143,504,550,432,76,2
19/02/2025,Beaumont Hospital,15,0,15,32,16,,
19/02/2025,Cavan General Hospital,8,0,8,12,1,,
19/02/2025,Connolly Hospital,0,0,0,0,5,,
19/02/2025,Louth County Hospital,,,,,0,,
19/02/2025,Mater Misericordiae University Hospital,12,0,12,35,19,,
19/02/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
19/02/2025,Our Lady of Lourdes Hospital,19,0,19,39,12,,
19/02/2025,Our Lady's Hospital Navan,2,0,2,12,2,,
19/02/2025,HSE Dublin and North East Total,56,0,56,130,55,0,0
19/02/2025,CHI at Crumlin,5,0,5,,4,,
19/02/2025,CHI at Tallaght,2,0,2,,0,,
19/02/2025,CHI at Temple Street,1,0,1,2,2,,
19/02/2025,MRH Mullingar,1,0,1,24,5,,
19/02/2025,MRH Portlaoise,10,0,10,20,6,,
19/02/2025,MRH Tullamore,0,0,0,41,7,,
19/02/2025,Naas General Hospital,8,0,8,18,7,1,
19/02/2025,St. James's Hospital,28,0,28,17,27,2,1
19/02/2025,St. Luke's Radiation Oncology Network,,,,,0,,
19/02/2025,Tallaght University Hospital,25,0,25,31,8,3,
19/02/2025,HSE Dublin and Midlands Total,80,0,80,153,66,6,1
19/02/2025,National Rehabilitation Hospital,,,,,6,,
19/02/2025,St. Columcille's Hospital,,,,,3,,
19/02/2025,St Luke's General Hospital Kilkenny,2,0,2,12,12,,
19/02/2025,St. Michael's Hospital,,,,,4,,
19/02/2025,St. Vincent's University Hospital,31,17,48,40,15,5,
19/02/2025,Tipperary University Hospital,6,0,6,21,15,2,
19/02/2025,UH Waterford,0,0,0,3,22,,
19/02/2025,Wexford General Hospital,4,0,4,15,6,,
19/02/2025,HSE Dublin and South East Total,43,17,60,91,83,7,0
19/02/2025,Bantry General Hospital,,,,,3,,
19/02/2025,Cork University Hospital,21,5,26,32,32,,
19/02/2025,Mallow General Hospital,,,,,1,,
19/02/2025,Mercy University Hospital,15,6,21,16,16,4,
19/02/2025,South Infirmary Victoria University Hospital,,,,,3,,
19/02/2025,UH Kerry,12,0,12,13,22,,
19/02/2025,HSE South West Total,48,11,59,61,77,4,0
19/02/2025,Ennis Hospital,,,,,7,,
19/02/2025,Nenagh Hospital,,,,,3,,
19/02/2025,St. John's Hospital Limerick,,,,,6,,
19/02/2025,UH Limerick,19,48,67,55,5,14,
19/02/2025,HSE Mid West Total,19,48,67,55,21,14,0
19/02/2025,Galway University Hospital,18,12,30,22,43,8,1
19/02/2025,Letterkenny University Hospital,8,8,16,14,35,4,
19/02/2025,Mayo University Hospital,12,17,29,12,8,15,
19/02/2025,Portiuncula University Hospital,3,0,3,7,3,,
19/02/2025,Roscommon University Hospital,,,,,6,,
19/02/2025,Sligo University Hospital,8,8,16,16,27,6,
19/02/2025,HSE West and North West Total,49,45,94,71,122,33,1
19/02/2025,National Total,295,121,416,561,424,64,2
20/02/2025,Beaumont Hospital,23,0,23,27,16,,
20/02/2025,Cavan General Hospital,18,0,18,14,1,3,2
20/02/2025,Connolly Hospital,0,0,0,0,5,,
20/02/2025,Louth County Hospital,,,,,0,,
20/02/2025,Mater Misericordiae University Hospital,19,0,19,32,15,,
20/02/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
20/02/2025,Our Lady of Lourdes Hospital,29,0,29,35,11,,
20/02/2025,Our Lady's Hospital Navan,2,0,2,11,2,,
20/02/2025,HSE Dublin and North East Total,91,0,91,119,50,3,2
20/02/2025,CHI at Crumlin,10,,10,,4,,
20/02/2025,CHI at Tallaght,6,0,6,,0,,
20/02/2025,CHI at Temple Street,0,,0,,2,,
20/02/2025,MRH Mullingar,1,1,2,24,5,,
20/02/2025,MRH Portlaoise,3,0,3,17,7,,
20/02/2025,MRH Tullamore,0,0,0,37,7,,
20/02/2025,Naas General Hospital,7,0,7,15,6,2,
20/02/2025,St. James's Hospital,25,0,25,23,28,2,
20/02/2025,St. Luke's Radiation Oncology Network,,,,,0,,
20/02/2025,Tallaght University Hospital,28,5,33,31,8,5,
20/02/2025,HSE Dublin and Midlands Total,80,6,86,147,67,9,0
20/02/2025,National Rehabilitation Hospital,,,,,5,,
20/02/2025,St. Columcille's Hospital,,,,,3,,
20/02/2025,St Luke's General Hospital Kilkenny,0,0,0,6,11,,
20/02/2025,St. Michael's Hospital,,,,,4,,
20/02/2025,St. Vincent's University Hospital,33,17,50,40,15,3,
20/02/2025,Tipperary University Hospital,9,0,9,30,9,3,
20/02/2025,UH Waterford,0,0,0,6,24,,
20/02/2025,Wexford General Hospital,1,0,1,17,6,,
20/02/2025,HSE Dublin and South East Total,43,17,60,99,77,6,0
20/02/2025,Bantry General Hospital,,,,,3,,
20/02/2025,Cork University Hospital,10,4,14,31,31,,
20/02/2025,Mallow General Hospital,,,,,1,,
20/02/2025,Mercy University Hospital,11,6,17,16,15,2,
20/02/2025,South Infirmary Victoria University Hospital,,,,,3,,
20/02/2025,UH Kerry,8,0,8,10,21,,
20/02/2025,HSE South West Total,29,10,39,57,74,2,0
20/02/2025,Ennis Hospital,,,,,6,,
20/02/2025,Nenagh Hospital,,,,,3,,
20/02/2025,St. John's Hospital Limerick,,,,,6,,
20/02/2025,UH Limerick,18,49,67,34,5,20,
20/02/2025,HSE Mid West Total,18,49,67,34,20,20,0
20/02/2025,Galway University Hospital,19,9,28,22,43,2,
20/02/2025,Letterkenny University Hospital,8,8,16,17,36,3,
20/02/2025,Mayo University Hospital,12,17,29,14,9,16,
20/02/2025,Portiuncula University Hospital,3,0,3,6,4,,
20/02/2025,Roscommon University Hospital,,,,,6,,
20/02/2025,Sligo University Hospital,5,5,10,12,25,1,
20/02/2025,HSE West and North West Total,47,39,86,71,123,22,0
20/02/2025,National Total,308,121,429,527,411,62,2
21/02/2025,Beaumont Hospital,4,0,4,27,14,,
21/02/2025,Cavan General Hospital,12,0,12,16,1,3,1
21/02/2025,Connolly Hospital,0,0,0,0,5,,
21/02/2025,Louth County Hospital,,,,,0,,
21/02/2025,Mater Misericordiae University Hospital,18,0,18,33,16,,
21/02/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
21/02/2025,Our Lady of Lourdes Hospital,22,0,22,31,12,,
21/02/2025,Our Lady's Hospital Navan,0,0,0,11,2,,
21/02/2025,HSE Dublin and North East Total,56,0,56,118,50,3,1
21/02/2025,CHI at Crumlin,6,,6,,4,,
21/02/2025,CHI at Tallaght,1,0,1,2,0,,
21/02/2025,CHI at Temple Street,6,0,6,,2,,
21/02/2025,MRH Mullingar,0,0,0,17,5,,
21/02/2025,MRH Portlaoise,0,0,0,18,7,,
21/02/2025,MRH Tullamore,0,0,0,30,7,,
21/02/2025,Naas General Hospital,15,2,17,17,6,4,
21/02/2025,St. James's Hospital,8,0,8,21,27,,
21/02/2025,St. Luke's Radiation Oncology Network,,,,,0,,
21/02/2025,Tallaght University Hospital,23,3,26,31,8,8,
21/02/2025,HSE Dublin and Midlands Total,59,5,64,136,66,12,0
21/02/2025,National Rehabilitation Hospital,,,,,5,,
21/02/2025,St. Columcille's Hospital,,,,,3,,
21/02/2025,St Luke's General Hospital Kilkenny,0,0,0,7,11,,
21/02/2025,St. Michael's Hospital,,,,,4,,
21/02/2025,St. Vincent's University Hospital,27,12,39,40,19,1,
21/02/2025,Tipperary University Hospital,4,0,4,26,9,2,
21/02/2025,UH Waterford,0,0,0,5,24,,
21/02/2025,Wexford General Hospital,3,3,6,17,6,,
21/02/2025,HSE Dublin and South East Total,34,15,49,95,81,3,0
21/02/2025,Bantry General Hospital,,,,,3,,
21/02/2025,Cork University Hospital,3,0,3,23,27,,
21/02/2025,Mallow General Hospital,,,,,1,,
21/02/2025,Mercy University Hospital,11,6,17,16,19,2,
21/02/2025,South Infirmary Victoria University Hospital,,,,,3,,
21/02/2025,UH Kerry,7,0,7,10,24,,
21/02/2025,HSE South West Total,21,6,27,49,77,2,0
21/02/2025,Ennis Hospital,,,,,6,,
21/02/2025,Nenagh Hospital,,,,,3,,
21/02/2025,St. John's Hospital Limerick,,,,,6,,
21/02/2025,UH Limerick,19,47,66,32,4,20,
21/02/2025,HSE Mid West Total,19,47,66,32,19,20,0
21/02/2025,Galway University Hospital,8,5,13,22,45,5,
21/02/2025,Letterkenny University Hospital,8,6,14,13,35,1,
21/02/2025,Mayo University Hospital,7,17,24,17,10,9,
21/02/2025,Portiuncula University Hospital,1,0,1,0,3,,
21/02/2025,Roscommon University Hospital,,,,,7,,
21/02/2025,Sligo University Hospital,8,8,16,14,27,3,
21/02/2025,HSE West and North West Total,32,36,68,66,127,18,0
21/02/2025,National Total,221,109,330,496,420,58,1
22/02/2025,Beaumont Hospital,0,0,0,0,9,,
22/02/2025,Cavan General Hospital,8,0,8,10,0,,
22/02/2025,Connolly Hospital,0,0,0,0,5,,
22/02/2025,Louth County Hospital,,,,,0,,
22/02/2025,Mater Misericordiae University Hospital,9,0,9,25,19,,
22/02/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
22/02/2025,Our Lady of Lourdes Hospital,17,0,17,34,11,,
22/02/2025,Our Lady's Hospital Navan,0,0,0,4,3,,
22/02/2025,HSE Dublin and North East Total,34,0,34,73,47,0,0
22/02/2025,CHI at Crumlin,2,0,2,,4,,
22/02/2025,CHI at Tallaght,0,0,0,0,0,,
22/02/2025,CHI at Temple Street,0,0,0,0,2,,
22/02/2025,MRH Mullingar,1,0,1,11,5,,
22/02/2025,MRH Portlaoise,0,0,0,10,6,,
22/02/2025,MRH Tullamore,0,0,0,15,7,,
22/02/2025,Naas General Hospital,3,0,3,5,4,,
22/02/2025,St. James's Hospital,12,0,12,11,28,,
22/02/2025,St. Luke's Radiation Oncology Network,,,,,0,,
22/02/2025,Tallaght University Hospital,12,0,12,23,9,1,
22/02/2025,HSE Dublin and Midlands Total,30,0,30,75,65,1,0
22/02/2025,National Rehabilitation Hospital,,,,,5,,
22/02/2025,St. Columcille's Hospital,,,,,2,,
22/02/2025,St Luke's General Hospital Kilkenny,0,0,0,7,10,,
22/02/2025,St. Michael's Hospital,,,,,4,,
22/02/2025,St. Vincent's University Hospital,14,0,14,40,18,2,
22/02/2025,Tipperary University Hospital,6,0,6,18,7,2,
22/02/2025,UH Waterford,0,0,0,1,26,,
22/02/2025,Wexford General Hospital,1,1,2,16,7,,
22/02/2025,HSE Dublin and South East Total,21,1,22,82,79,4,0
22/02/2025,Bantry General Hospital,,,,,4,,
22/02/2025,Cork University Hospital,0,4,4,15,27,,
22/02/2025,Mallow General Hospital,,,,,1,,
22/02/2025,Mercy University Hospital,7,4,11,16,14,1,
22/02/2025,South Infirmary Victoria University Hospital,,,,,2,,
22/02/2025,UH Kerry,1,0,1,13,25,,
22/02/2025,HSE South West Total,8,8,16,44,73,1,0
22/02/2025,Ennis Hospital,,,,,6,,
22/02/2025,Nenagh Hospital,,,,,2,,
22/02/2025,St. John's Hospital Limerick,,,,,6,,
22/02/2025,UH Limerick,18,31,49,42,7,6,
22/02/2025,HSE Mid West Total,18,31,49,42,21,6,0
22/02/2025,Galway University Hospital,7,0,7,17,43,,
22/02/2025,Letterkenny University Hospital,2,3,5,1,35,,
22/02/2025,Mayo University Hospital,8,10,18,10,12,4,
22/02/2025,Portiuncula University Hospital,1,0,1,0,5,,
22/02/2025,Roscommon University Hospital,,,,,6,,
22/02/2025,Sligo University Hospital,6,4,10,13,25,2,
22/02/2025,HSE West and North West Total,24,17,41,41,126,6,0
22/02/2025,National Total,135,57,192,357,411,18,0
23/02/2025,Beaumont Hospital,0,0,0,8,9,,
23/02/2025,Cavan General Hospital,0,0,0,15,0,,
23/02/2025,Connolly Hospital,0,0,0,0,5,,
23/02/2025,Louth County Hospital,,,,,0,,
23/02/2025,Mater Misericordiae University Hospital,18,0,18,25,19,1,
23/02/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
23/02/2025,Our Lady of Lourdes Hospital,25,0,25,38,11,6,3
23/02/2025,Our Lady's Hospital Navan,3,0,3,7,3,,
23/02/2025,HSE Dublin and North East Total,46,0,46,93,47,7,3
23/02/2025,CHI at Crumlin,0,,0,,4,,
23/02/2025,CHI at Tallaght,2,0,2,0,0,,
23/02/2025,CHI at Temple Street,0,5,5,0,2,,
23/02/2025,MRH Mullingar,0,0,0,16,5,,
23/02/2025,MRH Portlaoise,0,0,0,12,6,,
23/02/2025,MRH Tullamore,0,0,0,22,7,,
23/02/2025,Naas General Hospital,12,4,16,19,4,,
23/02/2025,St. James's Hospital,24,0,24,11,28,1,
23/02/2025,St. Luke's Radiation Oncology Network,,,,,0,,
23/02/2025,Tallaght University Hospital,23,0,23,28,9,4,
23/02/2025,HSE Dublin and Midlands Total,61,9,70,108,65,5,0
23/02/2025,National Rehabilitation Hospital,,,,,5,,
23/02/2025,St. Columcille's Hospital,,,,,2,,
23/02/2025,St Luke's General Hospital Kilkenny,0,0,0,7,10,,
23/02/2025,St. Michael's Hospital,,,,,4,,
23/02/2025,St. Vincent's University Hospital,20,4,24,40,18,3,
23/02/2025,Tipperary University Hospital,7,,7,25,7,2,
23/02/2025,UH Waterford,0,0,0,4,26,,
23/02/2025,Wexford General Hospital,4,3,7,26,7,1,
23/02/2025,HSE Dublin and South East Total,31,7,38,102,79,6,0
23/02/2025,Bantry General Hospital,,,,,4,,
23/02/2025,Cork University Hospital,10,1,11,24,27,,
23/02/2025,Mallow General Hospital,,,,,4,,
23/02/2025,Mercy University Hospital,6,4,10,16,14,1,
23/02/2025,South Infirmary Victoria University Hospital,,,,,2,,
23/02/2025,UH Kerry,1,0,1,14,25,,
23/02/2025,HSE South West Total,17,5,22,54,76,1,0
23/02/2025,Ennis Hospital,,,,,6,,
23/02/2025,Nenagh Hospital,,,,,2,,
23/02/2025,St. John's Hospital Limerick,,,,,6,,
23/02/2025,UH Limerick,19,45,64,50,7,25,
23/02/2025,HSE Mid West Total,19,45,64,50,21,25,0
23/02/2025,Galway University Hospital,11,2,13,22,43,,
23/02/2025,Letterkenny University Hospital,7,4,11,9,35,1,
23/02/2025,Mayo University Hospital,15,17,32,12,12,13,
23/02/2025,Portiuncula University Hospital,3,0,3,0,5,1,
23/02/2025,Roscommon University Hospital,,,,,6,,
23/02/2025,Sligo University Hospital,7,13,20,19,25,4,
23/02/2025,HSE West and North West Total,43,36,79,62,126,19,0
23/02/2025,National Total,217,102,319,469,414,63,3
24/02/2025,Beaumont Hospital,9,0,9,24,9,,
24/02/2025,Cavan General Hospital,9,0,9,12,0,,
24/02/2025,Connolly Hospital,0,0,0,0,5,,
24/02/2025,Louth County Hospital,,,,,0,,
24/02/2025,Mater Misericordiae University Hospital,25,0,25,45,19,7,2
24/02/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
24/02/2025,Our Lady of Lourdes Hospital,25,0,25,50,11,8,3
24/02/2025,Our Lady's Hospital Navan,2,0,2,14,3,,
24/02/2025,HSE Dublin and North East Total,70,0,70,145,47,15,5
24/02/2025,CHI at Crumlin,0,,0,0,4,,
24/02/2025,CHI at Tallaght,0,0,0,0,0,,
24/02/2025,CHI at Temple Street,4,,4,0,2,,
24/02/2025,MRH Mullingar,2,2,4,23,5,,
24/02/2025,MRH Portlaoise,0,0,0,10,6,,
24/02/2025,MRH Tullamore,0,0,0,27,7,,
24/02/2025,Naas General Hospital,19,4,23,19,4,5,2
24/02/2025,St. James's Hospital,28,0,28,25,28,4,
24/02/2025,St. Luke's Radiation Oncology Network,,,,,0,,
24/02/2025,Tallaght University Hospital,31,4,35,31,9,10,1
24/02/2025,HSE Dublin and Midlands Total,84,10,94,135,65,19,3
24/02/2025,National Rehabilitation Hospital,,,,,5,,
24/02/2025,St. Columcille's Hospital,,,,,2,,
24/02/2025,St Luke's General Hospital Kilkenny,10,5,15,17,10,,
24/02/2025,St. Michael's Hospital,,,,,4,,
24/02/2025,St. Vincent's University Hospital,22,11,33,40,18,5,2
24/02/2025,Tipperary University Hospital,16,0,16,32,7,5,1
24/02/2025,UH Waterford,0,0,0,28,26,,
24/02/2025,Wexford General Hospital,5,6,11,31,7,2,
24/02/2025,HSE Dublin and South East Total,53,22,75,148,79,12,3
24/02/2025,Bantry General Hospital,,,,,4,,
24/02/2025,Cork University Hospital,32,4,36,20,27,4,
24/02/2025,Mallow General Hospital,,,,,4,,
24/02/2025,Mercy University Hospital,13,5,18,17,14,3,
24/02/2025,South Infirmary Victoria University Hospital,,,,,2,,
24/02/2025,UH Kerry,9,0,9,10,25,,
24/02/2025,HSE South West Total,54,9,63,47,76,7,0
24/02/2025,Ennis Hospital,,,,,6,,
24/02/2025,Nenagh Hospital,,,,,2,,
24/02/2025,St. John's Hospital Limerick,,,,,6,,
24/02/2025,UH Limerick,19,50,69,53,7,31,
24/02/2025,HSE Mid West Total,19,50,69,53,21,31,0
24/02/2025,Galway University Hospital,16,4,20,20,43,2,1
24/02/2025,Letterkenny University Hospital,12,9,21,11,35,2,
24/02/2025,Mayo University Hospital,19,17,36,21,12,19,1
24/02/2025,Portiuncula University Hospital,4,0,4,3,5,,
24/02/2025,Roscommon University Hospital,,,,,6,,
24/02/2025,Sligo University Hospital,17,18,35,21,25,12,1
24/02/2025,HSE West and North West Total,68,48,116,76,126,35,3
24/02/2025,National Total,348,139,487,604,414,119,14
25/02/2025,Beaumont Hospital,5,0,5,14,10,,
25/02/2025,Cavan General Hospital,10,0,10,10,0,,
25/02/2025,Connolly Hospital,0,0,0,0,5,,
25/02/2025,Louth County Hospital,,,,,0,,
25/02/2025,Mater Misericordiae University Hospital,35,0,35,45,20,4,2
25/02/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
25/02/2025,Our Lady of Lourdes Hospital,34,0,34,48,13,,
25/02/2025,Our Lady's Hospital Navan,4,0,4,11,3,,
25/02/2025,HSE Dublin and North East Total,88,0,88,128,51,4,2
25/02/2025,CHI at Crumlin,1,,1,0,3,,
25/02/2025,CHI at Tallaght,0,0,0,0,0,,
25/02/2025,CHI at Temple Street,5,,5,,2,,
25/02/2025,MRH Mullingar,1,0,1,18,5,,
25/02/2025,MRH Portlaoise,2,0,2,11,7,,
25/02/2025,MRH Tullamore,0,0,0,34,7,,
25/02/2025,Naas General Hospital,8,3,11,14,6,,
25/02/2025,St. James's Hospital,24,0,24,25,26,2,
25/02/2025,St. Luke's Radiation Oncology Network,,,,,0,,
25/02/2025,Tallaght University Hospital,26,15,41,31,9,15,
25/02/2025,HSE Dublin and Midlands Total,67,18,85,133,65,17,0
25/02/2025,National Rehabilitation Hospital,,,,,5,,
25/02/2025,St. Columcille's Hospital,,,,,2,,
25/02/2025,St Luke's General Hospital Kilkenny,4,0,4,13,9,,
25/02/2025,St. Michael's Hospital,,,,,4,,
25/02/2025,St. Vincent's University Hospital,24,15,39,40,16,2,
25/02/2025,Tipperary University Hospital,6,0,6,32,7,2,
25/02/2025,UH Waterford,0,0,0,27,23,,
25/02/2025,Wexford General Hospital,3,1,4,26,7,,
25/02/2025,HSE Dublin and South East Total,37,16,53,138,73,4,0
25/02/2025,Bantry General Hospital,,,,,4,,
25/02/2025,Cork University Hospital,27,10,37,21,29,2,
25/02/2025,Mallow General Hospital,,,,,4,,
25/02/2025,Mercy University Hospital,11,5,16,16,15,4,
25/02/2025,South Infirmary Victoria University Hospital,,,,,2,,
25/02/2025,UH Kerry,10,0,10,10,25,,
25/02/2025,HSE South West Total,48,15,63,47,79,6,0
25/02/2025,Ennis Hospital,,,,,6,,
25/02/2025,Nenagh Hospital,,,,,5,,
25/02/2025,St. John's Hospital Limerick,,,,,6,,
25/02/2025,UH Limerick,20,49,69,61,7,20,
25/02/2025,HSE Mid West Total,20,49,69,61,24,20,0
25/02/2025,Galway University Hospital,15,11,26,22,46,1,
25/02/2025,Letterkenny University Hospital,12,6,18,9,31,3,
25/02/2025,Mayo University Hospital,15,16,31,20,12,16,
25/02/2025,Portiuncula University Hospital,2,0,2,6,5,1,
25/02/2025,Roscommon University Hospital,,,,,6,,
25/02/2025,Sligo University Hospital,25,18,43,19,32,18,
25/02/2025,HSE West and North West Total,69,51,120,76,132,39,0
25/02/2025,National Total,329,149,478,583,424,90,2
26/02/2025,Beaumont Hospital,5,0,5,6,10,,
26/02/2025,Cavan General Hospital,2,0,2,13,0,,
26/02/2025,Connolly Hospital,0,0,0,0,5,,
26/02/2025,Louth County Hospital,,,,,0,,
26/02/2025,Mater Misericordiae University Hospital,13,0,13,43,15,,
26/02/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
26/02/2025,Our Lady of Lourdes Hospital,25,0,25,46,13,,
26/02/2025,Our Lady's Hospital Navan,4,0,4,19,3,,
26/02/2025,HSE Dublin and North East Total,49,0,49,127,48,0,0
26/02/2025,CHI at Crumlin,10,,10,,3,,
26/02/2025,CHI at Tallaght,1,,1,,0,,
26/02/2025,CHI at Temple Street,3,,3,,2,,
26/02/2025,MRH Mullingar,3,0,3,21,5,,
26/02/2025,MRH Portlaoise,1,0,1,14,7,,
26/02/2025,MRH Tullamore,0,0,0,25,7,,
26/02/2025,Naas General Hospital,12,4,16,14,6,2,1
26/02/2025,St. James's Hospital,11,0,11,27,26,,
26/02/2025,St. Luke's Radiation Oncology Network,,,,,0,,
26/02/2025,Tallaght University Hospital,26,8,34,31,9,12,
26/02/2025,HSE Dublin and Midlands Total,67,12,79,132,65,14,1
26/02/2025,National Rehabilitation Hospital,,,,,5,,
26/02/2025,St. Columcille's Hospital,,,,,2,,
26/02/2025,St Luke's General Hospital Kilkenny,0,0,0,10,9,,
26/02/2025,St. Michael's Hospital,,,,,4,,
26/02/2025,St. Vincent's University Hospital,20,10,30,40,21,4,2
26/02/2025,Tipperary University Hospital,5,0,5,30,8,3,
26/02/2025,UH Waterford,0,0,0,26,22,,
26/02/2025,Wexford General Hospital,1,5,6,28,7,,
26/02/2025,HSE Dublin and South East Total,26,15,41,134,78,7,2
26/02/2025,Bantry General Hospital,,,,,4,,
26/02/2025,Cork University Hospital,22,8,30,22,42,3,
26/02/2025,Mallow General Hospital,,,,,5,,
26/02/2025,Mercy University Hospital,10,6,16,16,17,1,
26/02/2025,South Infirmary Victoria University Hospital,,,,,2,,
26/02/2025,UH Kerry,14,0,14,14,34,2,
26/02/2025,HSE South West Total,46,14,60,52,104,6,0
26/02/2025,Ennis Hospital,,,,,4,,
26/02/2025,Nenagh Hospital,,,,,5,,
26/02/2025,St. John's Hospital Limerick,,,,,6,,
26/02/2025,UH Limerick,16,48,64,59,7,20,
26/02/2025,HSE Mid West Total,16,48,64,59,22,20,0
26/02/2025,Galway University Hospital,16,8,24,22,47,3,
26/02/2025,Letterkenny University Hospital,6,9,15,18,34,8,
26/02/2025,Mayo University Hospital,12,15,27,17,11,11,
26/02/2025,Portiuncula University Hospital,0,0,0,4,4,,
26/02/2025,Roscommon University Hospital,,,,,8,,
26/02/2025,Sligo University Hospital,18,17,35,19,38,12,
26/02/2025,HSE West and North West Total,52,49,101,80,142,34,0
26/02/2025,National Total,256,138,394,584,459,81,3
27/02/2025,Beaumont Hospital,0,0,0,7,11,,
27/02/2025,Cavan General Hospital,12,0,12,5,0,,
27/02/2025,Connolly Hospital,0,0,0,0,5,,
27/02/2025,Louth County Hospital,,,,,0,,
27/02/2025,Mater Misericordiae University Hospital,12,0,12,32,16,,
27/02/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
27/02/2025,Our Lady of Lourdes Hospital,19,0,19,44,13,,
27/02/2025,Our Lady's Hospital Navan,0,0,0,17,3,,
27/02/2025,HSE Dublin and North East Total,43,0,43,105,50,0,0
27/02/2025,CHI at Crumlin,8,,8,0,3,,
27/02/2025,CHI at Tallaght,0,0,0,0,0,,
27/02/2025,CHI at Temple Street,5,,5,,2,,
27/02/2025,MRH Mullingar,7,0,7,23,5,,
27/02/2025,MRH Portlaoise,0,0,0,9,9,,
27/02/2025,MRH Tullamore,0,0,0,28,8,,
27/02/2025,Naas General Hospital,13,4,17,16,3,1,
27/02/2025,St. James's Hospital,8,0,8,21,29,,
27/02/2025,St. Luke's Radiation Oncology Network,,,,,0,,
27/02/2025,Tallaght University Hospital,31,7,38,31,10,12,
27/02/2025,HSE Dublin and Midlands Total,72,11,83,128,69,13,0
27/02/2025,National Rehabilitation Hospital,,,,,5,,
